sys,msg,itr,dvfs,rapl,rnd_mean,joules_mean,time_mean,edp_mean,llcmiss_total_mean,cycles_total_mean,ins_total_mean,gov_mean,tput_mean,eput_mean,rnd_std,joules_std,time_std,edp_std,llcmiss_total_std,cycles_total_std,ins_total_std,gov_std,tput_std,eput_std
linux,64,16,0x1D00,135,4.5,4.884581030000001,0.1642998145171774,0.401270245397871,1869704654760.7,122652997015772.0,57943651842176.3,0.0,1947668.831233034,13.10277447012378,3.0276503540974917,0.025396342898747808,0.00038998407032598387,0.0027108874430268617,1186032144015.1382,76925444048192.9,36184956213464.59,0.0,4637.55038391121,0.06841034080451242
linux,64,16,0xC00,135,4.5,3.936037742,0.21284084842787881,0.418889893286322,3862623413334.3,260384377271474.9,139103603219975.0,0.0,1503508.0951164607,16.261263040608817,3.0276503540974917,0.036431115792313236,0.0011181571127543268,0.005823092646708811,2371022401717.9517,160087373821559.53,85310754473203.69,0.0,7888.656348031036,0.15082372125146445
linux,64,16,0xF00,135,4.5,3.9013777039999993,0.195321987421375,0.38102922560166264,3529195266279.8,238332200041432.8,127350658761877.6,0.0,1638376.1025687628,16.405524959079624,3.0276503540974917,0.0330740114178647,0.001197035714251696,0.005475875603559454,2176570744255.8918,146938333912240.56,78306396962788.78,0.0,10095.963171937983,0.13940102175222702
linux,64,20,0x1000,135,4.5,4.1795003600000005,0.2050429804630967,0.42849224941746406,3768231722919.9,254283155332897.3,135865428243799.1,0.0,1560656.5585151617,15.31324365173052,3.0276503540974917,0.02277310380963561,0.0004936150122363094,0.0031571026125156265,2294660002650.5503,155301281894521.3,82812924882593.67,0.0,3764.151948393965,0.0833045090715094
linux,64,20,0x1100,135,4.5,4.282894489999999,0.20443662104711074,0.4377938391608235,3759328480349.0,253623916515740.4,135502496968938.7,0.0,1565286.7570635045,14.943482416983352,3.0276503540974917,0.020834747296395333,0.0005302551469139054,0.00305607669153256,2289903122265.941,154972550284882.38,82638973547416.08,0.0,4055.875556817599,0.07244980518399609
linux,64,20,0x1200,135,4.5,4.395423256,0.20466366091850374,0.4497951049060556,3760912383735.8,253666878705250.9,135520064698970.9,0.0,1563549.1582961115,14.560879403635449,3.0276503540974913,0.02027071219964824,0.0004959959173550549,0.0029781340722147484,2288840825097.7227,154872706477364.3,82583018585334.27,0.0,3796.543688038186,0.06730987378543271
linux,64,20,0x1500,135,4.5,4.762652104,0.2045517963626884,0.4871078134940305,3757313563302.9,253272800494716.3,135301529729996.7,0.0,1564404.265003784,13.438224414168308,3.0276503540974913,0.0250363027732909,0.0004968601587134999,0.0033939202008671783,2298407297231.295,155439125782295.66,82875073367709.98,0.0,3807.5636774996765,0.0704660399704293
linux,64,20,0x1600,135,4.5,4.880894214,0.2043040812772694,0.49859626217534253,3749171198633.8,252691132755586.5,134989309791869.3,0.0,1566302.281791792,13.112527925430916,3.0276503540974917,0.018884380608706553,0.0005314356715322512,0.002945906167065094,2296154314911.7495,155164434219593.12,82707464543900.12,0.0,4074.2549633969384,0.050699516752571484
linux,64,20,0x1700,135,4.5,5.054810907999999,0.2046444463946367,0.5172217561330108,3751506939220.1,252830109281927.3,135069576120633.6,0.0,1563694.387507604,12.661407023571982,3.0276503540974917,0.021269059323906297,0.00044602839344979543,0.0029329809687066747,2302838405750.869,155526080188636.28,82880829233644.34,0.0,3418.4723163372855,0.053198720102700894
linux,64,20,0x1800,135,4.5,5.1603200739999995,0.20437459771537853,0.5273225807299321,2364920859136.1,155268362102773.4,73413002188278.4,0.0,1565761.8832589958,12.402638566416911,3.0276503540974917,0.02714018011014173,0.0005322134835017185,0.003685690681119453,1472175811847.5232,95579380382390.27,44949803216334.06,0.0,4081.505746644832,0.0648802379563524
linux,64,20,0x1900,135,4.5,5.300240539999999,0.20436411750486813,0.5415931639187385,2364020838416.3,155096091467936.4,73313248617674.9,0.0,1565841.9905486302,12.075140377764171,3.0276503540974917,0.023701102677192967,0.0005269283357022963,0.0034975303367601744,1470340830099.1174,95444808576023.34,44883785078911.81,0.0,4041.3477209944986,0.053845175769497676
