ITR MSG DVFS RAPL TPUT LAT PK0_JOULE PK1_JOULE START_RDTSC END_RDTSC
20 65536 0x1700 115 5324.807488 0.956858 16.149078 24.01532 783620422901611 783623145065402
20 65536 0x1700 105 5221.010492 0.975419 16.398376 24.510529 783769584692771 783772360698060
20 65536 0x1700 95 5042.101016 1.009196 17.044144 25.339371 783906360570794 783909234699130
20 65536 0x1700 85 5046.304974 1.008937 16.974045 25.331314 784043286521572 784046158668033
20 65536 0x1700 75 4937.407533 1.031162 17.29567 25.878784 784180163768878 784183099201672
20 65536 0x1700 65 4919.613431 1.034721 17.476715 25.977081 784288179915687 784291126026653
20 65536 0x1700 55 5180.712742 0.983004 16.565674 24.687439 784425097518199 784427895166519
20 65536 0x1700 45 4865.962542 1.033307 17.524933 26.238892 784533266527811 784536245112600
20 524288 0x1700 135 8251.073334 4.866232 83.074417 126.922211 783408054624728 783422110035376
20 524288 0x1700 125 8244.006072 4.870161 83.174637 127.398972 783515984571246 783530051380064
20 524288 0x1700 115 8248.524545 4.867203 83.261276 127.338135 783659380520117 783673440013686
20 524288 0x1700 105 8251.686122 4.865591 83.114838 127.158173 783801900411999 783815955129371
20 524288 0x1700 95 8255.555686 4.86292 83.190201 126.863251 783938746983750 783952793561532
20 524288 0x1700 85 8252.317673 4.864719 83.178421 127.211563 784075698363651 784089751594417
20 524288 0x1700 75 8252.219443 4.865494 83.277084 127.297714 784212656206511 784226710068011
20 524288 0x1700 65 8254.223464 4.86418 83.321671 127.102661 784320664431059 784334714138425
20 524288 0x1700 55 8247.779637 4.867554 83.315826 127.81575 784457430816754 784471492054752
20 524288 0x1700 45 8247.357974 4.867961 83.436005 127.85025 784565789288568 784579851140693
20 64 0x1800 135 23.801306 0.222666 3.4953 5.180771 782118060288188 782118655009404
20 64 0x1800 125 23.678271 0.223738 3.523407 5.220245 782196946126029 782197543864471
20 64 0x1800 115 23.67184 0.224119 3.528091 5.191528 782333620266317 782334218169327
20 64 0x1800 105 23.755201 0.223113 3.516022 5.206192 782441430549436 782442026382653
20 64 0x1800 95 23.709878 0.223537 3.571884 5.208008 782578249688037 782578846628115
20 64 0x1800 85 23.687446 0.223715 3.518433 5.210297 782714987464449 782715584962689
20 64 0x1800 75 23.687775 0.223729 3.516327 5.16272 782851690588286 782852288090852
20 64 0x1800 65 23.693201 0.223642 3.553787 5.223373 782959564696875 782960162065447
20 64 0x1800 55 23.672524 0.223974 3.526276 5.204819 783099066224992 783099664107109
20 64 0x1800 45 23.740193 0.223275 3.528137 5.173401 783207027460677 783207623638644
20 8192 0x1800 135 1540.880559 0.411089 6.90596 10.357391 782119254244491 782120430202110
20 8192 0x1800 125 1535.151469 0.424608 7.058121 10.423874 782227077061975 782228257286402
20 8192 0x1800 115 1531.476163 0.425946 6.987503 10.453506 782363753928613 782364937071421
20 8192 0x1800 105 1530.539084 0.425932 7.008835 10.44603 782471573161694 782472757065292
20 8192 0x1800 95 1532.629413 0.425483 6.951782 10.436783 782608386338386 782609568632542
20 8192 0x1800 85 1535.475179 0.424686 6.978851 10.408142 782745124271060 782746304316992
20 8192 0x1800 75 1535.637086 0.424857 6.957382 10.388763 782881890970311 782883070984172
20 8192 0x1800 65 1535.947502 0.424349 6.931488 10.393539 782992433177126 782993612882990
20 8192 0x1800 55 1535.41852 0.424522 6.954926 10.422256 783129205845130 783130385945432
20 8192 0x1800 45 1531.401011 0.425531 6.965027 10.445633 783237149678616 783238332878393
20 65536 0x1800 135 5031.729751 0.999179 17.058304 25.982086 782120926020632 782123806372051
20 65536 0x1800 125 5360.280872 0.950525 15.92981 24.485184 782257783311233 782260486972107
20 65536 0x1800 115 5084.696367 1.000452 16.763016 25.842377 782394471679776 782397322151554
20 65536 0x1800 105 5101.27002 0.997823 16.72406 25.649658 782502281792771 782505123222760
20 65536 0x1800 95 5230.131554 0.973161 16.297501 25.097672 782639097969928 782641869188940
20 65536 0x1800 85 5282.2792 0.96421 16.168579 24.863052 782775844789159 782778588548179
20 65536 0x1800 75 5317.282069 0.957826 16.143066 24.63739 782912611611091 782915337309135
20 65536 0x1800 65 5122.399874 0.99402 16.674591 25.534729 783023141675138 783025971608454
20 65536 0x1800 55 5084.034428 1.000598 16.889542 25.816055 783159935044834 783162785875057
20 65536 0x1800 45 5275.491771 0.965278 16.355698 24.855011 783267869767292 783270617287893
20 524288 0x1800 135 8259.014157 4.860979 82.985123 128.45314 782153352198679 782167394376876
20 524288 0x1800 125 8259.54314 4.86072 83.116226 128.751633 782290027129516 782304067646954
20 524288 0x1800 115 8256.87127 4.862423 83.119949 128.725876 782397860035550 782411905497132
20 524288 0x1800 105 8261.850965 4.859412 83.055023 128.55249 782534658570221 782548695977939
20 524288 0x1800 95 8257.178084 4.861924 83.049759 128.67189 782671410866314 782685456214725
20 524288 0x1800 85 8261.294838 4.859337 83.194733 128.747162 782808122631953 782822161035196
20 524288 0x1800 75 8259.865198 4.860456 83.097763 128.982315 782915980128823 782930020286499
20 524288 0x1800 65 8260.770918 4.859919 82.946976 128.593597 783055473028848 783069511579038
20 524288 0x1800 55 8258.596223 4.860933 83.236237 128.431534 783163437041595 783177479272332
20 524288 0x1800 45 8255.073518 4.862866 83.066986 128.846497 783300165632235 783314214455339
20 64 0x1900 135 23.731555 0.223449 3.52092 5.355347 780963645920569 780964242320500
20 64 0x1900 125 23.770255 0.22247 3.508224 5.301315 781104942604209 781105537998786
20 64 0x1900 115 23.706996 0.223706 3.517212 5.372192 781241599245327 781242196215508
20 64 0x1900 105 23.685967 0.223532 3.53389 5.318787 781320169068757 781320766537496
20 64 0x1900 95 23.694928 0.223621 3.512527 5.380371 781428017069695 781428614345307
20 64 0x1900 85 23.690789 0.223434 3.56041 5.321457 781565972868280 781566570249036
20 64 0x1900 75 23.669296 0.223399 3.587189 5.34581 781645084771177 781645682737176
20 64 0x1900 65 23.753933 0.222679 3.526199 5.323792 781784667647168 781785263481646
20 64 0x1900 55 23.720341 0.22347 3.556427 5.329208 781892350373267 781892947048876
20 64 0x1900 45 23.674248 0.223846 3.552216 5.317169 782002944767360 782003542530298
20 8192 0x1900 135 1529.126695 0.42558 6.96376 10.780548 780993777009569 780994961954419
20 8192 0x1900 125 1534.333809 0.424388 6.956421 10.723801 781135053301477 781136234236776
20 8192 0x1900 115 1538.333339 0.411612 6.952545 10.694565 781242681994605 781243859967970
20 8192 0x1900 105 1534.777574 0.412308 6.95575 10.718292 781321268080038 781322448727930
20 8192 0x1900 95 1533.332241 0.424722 6.959488 10.760162 781458151376975 781459333076289
20 8192 0x1900 85 1535.388843 0.412343 7.016052 10.697189 781567085924398 781568266157866
20 8192 0x1900 75 1528.831512 0.425912 6.971191 10.773209 781675212806228 781676398080468
20 8192 0x1900 65 1539.215819 0.423869 6.912247 10.698029 781814827634668 781816004820156
20 8192 0x1900 55 1534.834186 0.424632 6.984497 10.722183 781922461002960 781923641540012
20 8192 0x1900 45 1531.179178 0.425868 6.961899 10.747726 782033072853188 782034256154960
20 65536 0x1900 135 5016.272402 1.014089 17.091995 26.918823 781024488723076 781027378052452
20 65536 0x1900 125 5342.908599 0.952693 16.000076 25.261398 781165759419228 781168471914646
20 65536 0x1900 115 5335.182661 0.942377 16.096176 25.337311 781244370456310 781247087180892
20 65536 0x1900 105 4968.603168 1.023667 17.255676 27.140732 781351994164632 781354911349107
20 65536 0x1900 95 5087.417426 0.999708 16.778885 26.547882 781490016881846 781492865779688
20 65536 0x1900 85 5076.709156 1.002403 16.821014 26.633759 781597800992345 781600655931876
20 65536 0x1900 75 5085.052678 1.000364 16.781433 26.519455 781708693582291 781711544258547
20 65536 0x1900 65 5355.359964 0.938646 15.957611 25.25882 781816535918644 781819242718484
20 65536 0x1900 55 4976.456683 1.021875 17.138382 27.078949 781955910443342 781958822917384
20 65536 0x1900 45 5077.115971 0.989844 16.802963 26.615097 782034755291020 782037609972244
20 524288 0x1900 135 8271.101699 4.85388 83.074219 132.306412 781061372179793 781075393482111
20 524288 0x1900 125 8265.390045 4.85733 83.032715 132.27504 781198011781552 781212042610929
20 524288 0x1900 115 8270.344554 4.854089 83.013977 132.448654 781276624880813 781290647428024
20 524288 0x1900 105 8273.503707 4.851667 82.982986 132.402176 781384458240772 781398475485216
20 524288 0x1900 95 8270.270763 4.854183 82.966736 132.604752 781522407044208 781536428118656
20 524288 0x1900 85 8266.819968 4.855595 83.0513 132.496643 781601193997807 781615220975274
20 524288 0x1900 75 8268.51322 4.855462 82.876953 132.686081 781741094248910 781755120037767
20 524288 0x1900 65 8268.872249 4.855377 83.012466 132.551682 781848789137789 781862813874390
20 524288 0x1900 55 8268.499772 4.855239 82.93277 132.318741 781959373918800 781973399869880
20 524288 0x1900 45 8269.164467 4.85462 82.919662 132.491714 782074489778348 782088514362772
20 64 0x1a00 135 23.691364 0.222842 3.572983 5.481842 779956473406558 779957070754927
20 64 0x1a00 125 23.751399 0.222531 3.537552 5.492752 780064217009776 780064812835211
20 64 0x1a00 115 23.723831 0.22332 3.522293 5.484467 780204687216116 780205283743341
20 64 0x1a00 105 23.757516 0.222232 3.552414 5.461609 780283407698214 780284003371186
20 64 0x1a00 95 23.743551 0.222904 3.53331 5.485931 780432108061723 780432704074858
20 64 0x1a00 85 23.744349 0.222658 3.520386 5.508865 780510886426709 780511482470260
20 64 0x1a00 75 23.654861 0.22321 3.539383 5.480453 780590943861943 780591542139021
20 64 0x1a00 65 23.804432 0.221925 3.528793 5.463318 780669774089725 780670368742183
20 64 0x1a00 55 23.790992 0.222305 3.516556 5.492737 780777517716491 780778112718669
20 64 0x1a00 45 23.667353 0.223715 3.51767 5.514282 780885070240565 780885668176897
20 8192 0x1a00 135 1529.886133 0.425538 6.979263 11.094223 779986598451837 779987782859239
20 8192 0x1a00 125 1532.41439 0.425263 6.964493 11.06929 780094344756500 780095527269560
20 8192 0x1a00 115 1535.426614 0.411796 7.049683 11.071594 780205792444740 780206972659970
20 8192 0x1a00 105 1532.441264 0.4246 7.073456 11.065704 780313523922433 780314706238269
20 8192 0x1a00 95 1534.167688 0.412273 6.951569 11.061569 780433208669385 780434389663940
20 8192 0x1a00 85 1532.151964 0.425271 7.073441 11.061813 780541017394867 780542199939658
20 8192 0x1a00 75 1533.159164 0.412401 6.999756 11.096039 780592047051781 780593228938989
20 8192 0x1a00 65 1535.007642 0.42393 7.030167 11.060791 780699893833152 780701074160871
20 8192 0x1a00 55 1540.038691 0.422506 6.937759 11.005203 780807652050929 780808828524702
20 8192 0x1a00 45 1532.869593 0.412579 6.972961 11.073563 780886156793042 780887338779769
20 65536 0x1a00 135 5100.188209 0.985139 16.738052 27.342102 779988286655934 779991128672138
20 65536 0x1a00 125 5064.62422 1.004658 16.988464 27.467606 780126326812994 780129188703150
20 65536 0x1a00 115 5070.346258 1.002619 16.948929 27.403549 780236509513353 780239368048994
20 65536 0x1a00 105 5048.322692 1.006998 17.043564 27.542343 780344235479018 780347106536145
20 65536 0x1a00 95 5053.864215 1.006081 16.998398 27.500763 780463924465491 780466792332619
20 65536 0x1a00 85 5395.052861 0.931398 15.905701 25.838776 780542709272131 780545396144005
20 65536 0x1a00 75 4867.425082 1.043745 17.600418 28.546097 780622751399555 780625729196433
20 65536 0x1a00 65 5112.955954 0.982576 16.813156 27.257217 780701584142617 780704418935371
20 65536 0x1a00 55 5404.103316 0.929935 15.801254 25.82225 780809315180602 780811996910501
20 65536 0x1a00 45 5369.848731 0.935897 16.032043 25.953186 780887845937137 780890545434191
20 524288 0x1a00 135 8282.911424 4.846355 82.909698 138.195496 780020660578244 780034662245885
20 524288 0x1a00 125 8282.194227 4.847047 82.974625 138.072388 780161137595825 780175139607397
20 524288 0x1a00 115 8282.323019 4.846991 82.821533 138.162384 780239903463429 780253906025919
20 524288 0x1a00 105 8278.958166 4.848151 82.953644 138.017654 780388557701983 780402565602403
20 524288 0x1a00 95 8280.968248 4.84758 82.887802 138.079681 780467338782510 780481343385730
20 524288 0x1a00 85 8281.56668 4.84685 82.752777 137.935974 780545946249281 780559949962209
20 524288 0x1a00 75 8283.443064 4.845871 82.693649 138.015259 780626277712160 780640276397661
20 524288 0x1a00 65 8284.297101 4.845098 82.816833 137.9086 780733995538751 780747993074717
20 524288 0x1a00 55 8279.54405 4.848089 82.808105 138.030975 780841517558405 780855524266342
20 524288 0x1a00 45 8281.098637 4.847524 82.946152 138.030426 780920090130299 780934094374060
20 64 0x1b00 135 23.655107 0.223191 3.574936 5.676331 779048381821704 779048980078480
20 64 0x1b00 125 23.810354 0.221941 3.525024 5.629669 779098154089410 779098748625888
20 64 0x1b00 115 23.690899 0.22235 3.53389 5.660828 779176718303257 779177315696777
20 64 0x1b00 105 23.694242 0.222547 3.577667 5.681519 779255543399482 779256140661312
20 64 0x1b00 95 23.687556 0.222461 3.557877 5.714966 779366288437829 779366885915398
20 64 0x1b00 85 23.728998 0.222702 3.543396 5.662552 779476036014193 779476632443959
20 64 0x1b00 75 23.773042 0.222466 3.514084 5.66246 779554562149669 779555157488604
20 64 0x1b00 65 23.7506 0.222468 3.516876 5.659256 779662320237969 779662916125832
20 64 0x1b00 55 23.654861 0.223025 3.594971 5.675491 779798942181981 779799540436069
20 64 0x1b00 45 23.657621 0.223261 3.518539 5.678055 779877738146089 779878336366042
20 8192 0x1b00 135 1533.712611 0.412008 7.042053 11.440201 779049483073843 779050664302893
20 8192 0x1b00 125 1535.173944 0.411471 7.054031 11.388458 779099229478665 779100409759748
20 8192 0x1b00 115 1535.317803 0.411542 6.924911 11.421249 779177816058508 779178996325362
20 8192 0x1b00 105 1539.392978 0.41048 6.95285 11.366302 779256643477950 779257820629350
20 8192 0x1b00 95 1528.767318 0.413414 7.056763 11.481674 779367481230590 779368666578720
20 8192 0x1b00 85 1532.366018 0.412291 7.076263 11.446594 779477130421224 779478312949328
20 8192 0x1b00 75 1531.055766 0.424962 6.969727 11.451553 779584690332590 779585873757496
20 8192 0x1b00 65 1531.907533 0.424676 6.988678 11.444489 779692442443049 779693625223239
20 8192 0x1b00 55 1527.135752 0.413739 6.998856 11.471008 779800029603550 779801216068253
20 8192 0x1b00 45 1529.819172 0.413045 6.996765 11.447784 779878846031481 779880030444310
20 65536 0x1b00 135 4978.586744 1.008644 17.143066 28.864456 779051166114609 779054077605367
20 65536 0x1b00 125 5390.045767 0.932114 15.923492 26.70723 779100902797715 779103591543340
20 65536 0x1b00 115 4959.421769 1.024635 17.222992 28.977707 779208523182677 779211445793229
20 65536 0x1b00 105 5028.779704 1.010829 16.990417 28.543289 779290326624066 779293208755076
20 65536 0x1b00 95 5070.649066 1.002802 16.843323 28.286987 779398186295539 779401044644712
20 65536 0x1b00 85 5371.441422 0.935301 15.941071 26.755295 779478804253696 779481502658686
20 65536 0x1b00 75 5059.448432 0.992594 16.873276 28.42186 779586371911513 779589236535865
20 65536 0x1b00 65 5314.258463 0.95726 16.075607 27.02359 779723157153464 779725884546830
20 65536 0x1b00 55 5047.10045 1.007037 16.946426 28.44194 779830761871941 779833633478152
20 65536 0x1b00 45 5065.809688 0.991482 16.91687 28.384079 779880526398698 779883386976326
20 524288 0x1b00 135 8291.562721 4.840829 82.831314 142.75444 779054628385927 779068613721600
20 524288 0x1b00 125 8287.839884 4.843567 -65453.354172 142.900284 779133126359501 779147117814741
20 524288 0x1b00 115 8289.305027 4.842051 82.715439 142.940216 779211992931536 779225983683783
20 524288 0x1b00 105 8291.932361 4.840933 82.777832 142.740891 779322746986804 779336733010814
20 524288 0x1b00 95 8292.345068 4.840713 82.728256 142.808472 779432505639048 779446491402693
20 524288 0x1b00 85 8287.824736 4.843155 82.74556 142.904449 779511038301393 779525031058190
20 524288 0x1b00 75 8290.1656 4.84213 82.892838 142.802261 779618784573028 779632773705158
20 524288 0x1b00 65 8288.356597 4.842651 82.833725 142.963409 779755429332988 779769421955035
20 524288 0x1b00 55 8286.914712 4.843934 82.718872 142.844131 779834179595427 779848173790498
20 524288 0x1b00 45 8287.93446 4.843022 82.754318 142.927429 779912933926363 779926927238192
20 64 0x1c00 135 23.691145 0.222082 3.526566 5.827713 778081507566464 778082104977763
20 64 0x1c00 125 23.688241 0.22205 3.520111 5.863037 778160265584208 778160863029701
20 64 0x1c00 115 23.731445 0.22246 3.516129 5.866669 778267980176685 778268576578741
20 64 0x1c00 105 23.687336 0.222144 3.526932 5.858475 778346660225573 778347257661564
20 64 0x1c00 95 23.74735 0.221805 3.526413 5.805328 778459458592484 778460054514542
20 64 0x1c00 85 23.684926 0.222572 3.556976 5.832291 778567216753787 778567814243099
20 64 0x1c00 75 23.74702 0.222044 3.5177 5.852798 778646424324945 778647020314389
20 64 0x1c00 65 23.695037 0.22258 3.541183 5.827927 778753936084314 778754533360751
20 64 0x1c00 55 23.78845 0.221187 3.53743 5.834915 778861635958662 778862230917911
20 64 0x1c00 45 23.670116 0.222154 3.595215 5.892944 778940655314024 778941253222721
20 8192 0x1c00 135 1543.232698 0.421444 6.909698 11.724533 778111664531959 778112838689929
20 8192 0x1c00 125 1528.857369 0.412942 6.954895 11.805405 778161358076219 778162543267334
20 8192 0x1c00 115 1534.469427 0.411628 6.972046 11.781479 778269230611282 778270411426708
20 8192 0x1c00 105 1537.333757 0.422601 6.965805 11.787918 778377130434714 778378309033300
20 8192 0x1c00 95 1537.057928 0.410862 7.039017 11.783127 778460565119489 778461744020322
20 8192 0x1c00 85 1529.20876 0.425382 6.981964 11.833969 778597646276689 778598831175144
20 8192 0x1c00 75 1532.640165 0.412025 6.980164 11.807205 778647507502424 778648689751179
20 8192 0x1c00 65 1537.435641 0.410803 7.039795 11.74501 778755030282520 778756208845934
20 8192 0x1c00 55 1529.404146 0.412874 6.993912 11.807938 778862722813359 778863907596029
20 8192 0x1c00 45 1541.553809 0.421532 6.963318 11.748215 778970835673552 778972011029840
20 65536 0x1c00 135 5072.959939 0.989658 17.002151 29.166672 778113342263047 778116199287061
20 65536 0x1c00 125 5063.156916 1.003536 17.016724 29.26619 778192059312095 778194921717346
20 65536 0x1c00 115 5398.506805 0.930259 15.79483 27.49913 778270897369459 778273582273609
20 65536 0x1c00 105 5105.103468 0.995372 16.699295 29.038086 778407836309937 778410675512577
20 65536 0x1c00 95 5088.255546 0.999167 16.758255 29.133957 778491292222216 778494140930844
20 65536 0x1c00 85 4942.397084 1.015935 17.430023 29.917282 778599337507946 778602269857527
20 65536 0x1c00 75 5416.759329 0.938898 15.764877 27.447983 778678205953006 778680881801346
20 65536 0x1c00 65 5124.557804 0.991786 16.67691 28.996735 778785732185842 778788560544486
20 65536 0x1c00 55 5125.202782 0.979678 16.651978 28.971725 778864409478294 778867237691235
20 65536 0x1c00 45 5401.966565 0.929823 15.787888 27.521378 778972622880395 778975305941346
20 524288 0x1c00 135 8291.191885 4.840344 82.859116 146.190094 778116738662005 778130725836809
20 524288 0x1c00 125 8292.106127 4.840747 82.747635 146.538849 778224451798623 778238436345443
20 524288 0x1c00 115 8289.854691 4.842293 82.890549 146.477951 778303123985166 778317111308210
20 524288 0x1c00 105 8288.39304 4.842753 82.799255 146.5298 778411245254013 778425237226507
20 524288 0x1c00 95 8292.800447 4.839607 82.812622 146.321762 778523680999853 778537665650829
20 524288 0x1c00 85 8293.007044 4.839517 82.69577 146.578125 778602903137387 778616887419056
20 524288 0x1c00 75 8287.286803 4.84339 82.737976 146.304626 778710420678828 778724414601605
20 524288 0x1c00 65 8295.133869 4.837875 82.697098 146.651581 778818109068905 778832089730873
20 524288 0x1c00 55 8291.946294 4.840662 82.759705 146.486893 778897131797327 778911117386524
20 524288 0x1c00 45 8289.993962 4.841789 82.787445 146.132645 779004837714163 779018826819167
20 64 0x1d00 135 23.7779 0.221529 3.52037 5.978363 777273134786930 777273730120964
20 64 0x1d00 125 23.711498 0.222319 3.542633 6.027435 777351719758887 777352316577723
20 64 0x1d00 115 23.736726 0.221823 3.522186 6.046631 777459587722110 777460183959072
20 64 0x1d00 105 23.746442 0.221616 3.528976 6.000687 777538204117909 777538800055761
20 64 0x1d00 95 23.752886 0.221469 3.580505 5.978012 777667453995082 777668049770174
20 64 0x1d00 85 23.77997 0.221179 3.555786 5.97052 777717101855216 777717697017610
20 64 0x1d00 75 23.744129 0.222235 3.530289 6.04393 777766590746162 777767186792255
20 64 0x1d00 65 23.78461 0.22183 3.564285 5.977341 777845369128972 777845964223652
20 64 0x1d00 55 23.777789 0.221251 3.516724 6.012817 777953051756038 777953647020614
20 64 0x1d00 45 23.674248 0.221933 3.55365 6.001541 778031821679182 778032419435988
20 8192 0x1d00 135 1540.004312 0.409844 6.956406 12.040955 777274225136438 777275401706758
20 8192 0x1d00 125 1543.041937 0.408908 6.903259 12.018402 777352930416509 777354104679849
20 8192 0x1d00 115 1539.988932 0.409665 6.931686 12.071106 777460677073797 777461853817532
20 8192 0x1d00 105 1534.582609 0.423373 6.965744 12.130081 777568314804964 777569495523994
20 8192 0x1d00 95 1541.302744 0.409498 6.922928 12.059647 777668547986716 777669723562844
20 8192 0x1d00 85 1548.041769 0.407722 7.002213 11.987701 777718183969700 777719354306114
20 8192 0x1d00 75 1549.614819 0.407457 6.927567 11.992371 777767695554814 777768864752250
20 8192 0x1d00 65 1534.552066 0.423152 6.945312 12.13269 777875482709790 777876663486769
20 8192 0x1d00 55 1534.774878 0.423196 6.961014 12.113831 777983180057241 777984360568920
20 8192 0x1d00 45 1536.159016 0.41082 7.024475 12.12735 778032910129086 778034089807399
20 65536 0x1d00 135 5222.090856 0.961303 16.363602 29.138351 777275900546226 777278676326798
20 65536 0x1d00 125 5034.541848 1.009392 17.093201 30.255463 777383640813931 777386519512359
20 65536 0x1d00 115 5140.728582 0.976388 16.675735 29.639328 777462355785768 777465175312871
20 65536 0x1d00 105 5402.23374 0.940901 15.952499 28.226318 777609031107401 777611714286697
20 65536 0x1d00 95 5409.534226 0.928063 15.817139 28.23204 777670227049406 777672906565392
20 65536 0x1d00 85 5415.980141 0.927062 15.810135 28.185608 777719865444406 777722541333200
20 65536 0x1d00 75 5087.39151 0.998973 16.786453 29.875305 777798389815298 777801238749422
20 65536 0x1d00 65 5086.542571 0.998957 16.848267 29.867157 777906153751170 777909003181492
20 65536 0x1d00 55 5001.575251 1.003466 17.069702 30.409836 777984857737376 777987756028848
20 65536 0x1d00 45 5204.419341 0.964581 16.519379 29.379074 778034683904538 778037468731219
20 524288 0x1d00 135 8290.871886 4.84016 82.747131 148.589035 777308203867596 777322192250862
20 524288 0x1d00 125 8292.363922 4.839868 82.75769 148.976562 777416055814900 777430040446693
20 524288 0x1d00 115 8293.859775 4.839012 82.759201 148.745926 777494692239953 777508674457402
20 524288 0x1d00 105 8294.938239 4.837756 82.785568 148.965683 777612248290482 777626229623242
20 524288 0x1d00 95 8295.588734 4.838061 82.727646 149.156174 777673441273754 777687421440994
20 524288 0x1d00 85 8291.995883 4.83993 82.860764 148.958588 777723069056166 777737055163566
20 524288 0x1d00 75 8291.4906 4.840287 82.873428 148.985977 777801844395818 777815831229073
20 524288 0x1d00 65 8294.463353 4.8383 82.753433 148.89621 777909539523084 777923521082752
20 524288 0x1d00 55 8292.119652 4.839717 82.716248 149.017807 777988293221810 778002276786749
20 524288 0x1d00 45 8294.30876 4.838585 82.810425 149.045364 778038000299202 778051982489162
24 64 0xc00 135 19.752001 0.273418 4.206787 4.4944 820290375687485 820291092366243
24 64 0xc00 125 19.693217 0.274133 4.21756 4.513916 820429688835585 820430407605419
24 64 0xc00 115 19.755201 0.273746 4.210159 4.500061 820569599194123 820570315656746
24 64 0xc00 105 19.739854 0.273767 4.206055 4.516113 820708944132045 820709661201299
24 64 0xc00 95 19.769103 0.273293 4.191589 4.500214 820848260105934 820848976156302
24 64 0xc00 85 19.711261 0.274623 4.213837 4.511612 820987570183188 820988288295427
24 64 0xc00 75 19.762789 0.273294 4.204681 4.514679 821126973243468 821127689532381
24 64 0xc00 65 19.731885 0.274009 4.190399 4.515442 821266292049615 821267009406065
24 64 0xc00 55 19.712437 0.274687 4.196594 4.514633 821405663140442 821406381192814
24 64 0xc00 45 19.722156 0.274078 4.206146 4.496567 821516057364538 821516775025316
24 8192 0xc00 135 1366.640183 0.484486 7.764755 8.385315 820320666136996 820321992015912
24 8192 0xc00 125 1363.711795 0.484656 7.789978 8.408646 820459976292838 820461304950632
24 8192 0xc00 115 1357.279435 0.487206 7.822556 8.448425 820599892513880 820601227431335
24 8192 0xc00 105 1368.078754 0.483786 7.752655 8.392059 820739234706535 820740559144394
24 8192 0xc00 95 1365.004168 0.484126 7.771286 8.406113 820878556313357 820879883800401
24 8192 0xc00 85 1371.594806 0.482888 7.749802 8.371887 821017869390862 821019190460139
24 8192 0xc00 75 1370.551422 0.482849 7.754105 8.353577 821157257712802 821158579806176
24 8192 0xc00 65 1364.521727 0.485295 7.790756 8.414978 821296583145962 821297911124652
24 8192 0xc00 55 1367.791797 0.471695 7.757645 8.393433 821407035748432 821408360400340
24 8192 0xc00 45 1367.509953 0.483412 7.760345 8.385666 821546362296872 821547687317680
24 65536 0xc00 135 4437.703142 1.152756 19.163147 21.118195 820351557501026 820354823818131
24 65536 0xc00 125 4431.11614 1.154966 19.204422 21.147537 820490887881111 820494159241635
24 65536 0xc00 115 4475.210263 1.143447 19.020233 20.918381 820630798239977 820634037458304
24 65536 0xc00 105 4479.038253 1.142843 19.003326 20.909286 820770131923666 820773368010736
24 65536 0xc00 95 4483.026125 1.141542 18.980347 20.895676 820909465555753 820912698447931
24 65536 0xc00 85 4368.277647 1.170912 19.469376 21.44519 821048763680655 821052082015631
24 65536 0xc00 75 4437.206443 1.152975 19.182953 21.126251 821188146169254 821191413025326
24 65536 0xc00 65 4441.127664 1.152458 19.153214 21.087585 821327482413478 821330746398269
24 65536 0xc00 55 4482.246184 1.14179 18.998062 20.868927 821437931876892 821441165907543
24 65536 0xc00 45 4476.275326 1.143732 19.010895 20.915451 821577262442548 821580500641041
24 524288 0xc00 135 7380.133756 5.446527 92.46524 103.642288 820384405169658 820400119215198
24 524288 0xc00 125 7376.9828 5.449073 92.444824 103.709381 820524306357149 820540027662433
24 524288 0xc00 115 7364.468226 5.457999 92.617477 103.908249 820663619623357 820679367466039
24 524288 0xc00 105 7361.734716 5.460509 92.684296 103.954865 820802944431866 820818697969180
24 524288 0xc00 95 7373.008194 5.45173 92.538559 103.768677 820942269054976 820957998560012
24 524288 0xc00 85 7371.504084 5.453473 92.522644 103.722412 821081666288877 821097398828502
24 524288 0xc00 75 7375.093517 5.450557 92.516113 103.696304 821220999590230 821236724602169
24 524288 0xc00 65 7364.690965 5.457864 92.622253 103.880219 821360320959290 821376068520913
24 524288 0xc00 55 7370.508269 5.45337 92.548813 103.764374 821470744366492 821486479359071
24 524288 0xc00 45 7367.770274 5.455818 92.58078 103.865921 821610071986261 821625812746717
24 64 0xd00 135 19.761282 0.272398 4.206467 4.621521 818928065816017 818928781976272
24 64 0xd00 125 19.734281 0.273326 4.222504 4.62973 819067100442108 819067817610691
24 64 0xd00 115 19.721283 0.273153 4.238754 4.635498 819206100307299 819206817912644
24 64 0xd00 105 19.713557 0.273506 4.223907 4.624222 819344989940017 819345707863326
24 64 0xd00 95 19.731562 0.273204 4.235626 4.627792 819484114405319 819484831641664
24 64 0xd00 85 19.73276 0.272683 4.241348 4.62291 819623265167068 819623982367020
24 64 0xd00 75 19.79266 0.272202 4.223007 4.609558 819733592729141 819734307779853
24 64 0xd00 65 19.730212 0.2736 4.246292 4.626068 819872725937298 819873443286289
24 64 0xd00 55 19.725918 0.273487 4.212845 4.615891 820012065119037 820012782562931
24 64 0xd00 45 19.712456 0.27336 4.220367 4.623703 820151178108104 820151896007936
24 8192 0xd00 135 1349.137361 0.48869 7.944046 8.741959 818958347461782 818959690404942
