i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
1978 0 0 3 130 0 0 0 0 0 0 0 0 11179611392090
1979 1 130 0 0 0 0 0 0 0 0 0 0 11179611446214
1980 0 0 3 130 0 0 0 0 0 0 0 0 11179611513860
1981 1 130 0 0 0 0 0 0 0 0 0 0 11179611567800
1982 0 0 3 130 0 0 0 0 0 0 0 0 11179611635580
1983 1 130 0 0 0 0 0 0 0 0 0 0 11179611689544
1984 0 0 3 130 0 0 0 0 0 0 0 0 11179611754364
1985 1 130 0 0 0 0 0 0 0 0 0 0 11179611808322
1986 0 0 3 130 0 0 0 0 0 0 0 0 11179611873264
1987 1 130 0 0 0 0 0 0 0 0 0 0 11179611927296
1988 0 0 3 130 0 0 0 0 0 0 0 0 11179611998862
1989 1 130 0 0 0 0 0 0 0 0 0 0 11179612061074
1990 0 0 3 130 0 0 0 0 0 0 0 0 11179612125582
1991 1 130 0 0 0 0 0 0 0 0 0 0 11179612179656
1992 0 0 3 130 156422352763 355610723638 361867076914 176974690 4689833687 0 9913684722570 698775954 11179612253274
1993 1 130 0 0 0 0 0 0 0 0 0 0 11179612316256
1994 0 0 3 130 0 0 0 0 0 0 0 0 11179612380972
1995 1 130 0 0 0 0 0 0 0 0 0 0 11179612435004
1996 0 0 3 130 0 0 0 0 0 0 0 0 11179612502716
1997 1 130 0 0 0 0 0 0 0 0 0 0 11179612556748
1998 0 0 3 130 0 0 0 0 0 0 0 0 11179612624510
1999 1 130 0 0 0 0 0 0 0 0 0 0 11179612678456
2000 0 0 3 130 0 0 0 0 0 0 0 0 11179612743276
2001 1 130 0 0 0 0 0 0 0 0 0 0 11179612797260
2002 0 0 3 130 0 0 0 0 0 0 0 0 11179612862072
2003 1 130 0 0 0 0 0 0 0 0 0 0 11179612916092
2004 0 0 3 130 0 0 0 0 0 0 0 0 11179612980856
2005 1 130 0 0 0 0 0 0 0 0 0 0 11179613034796
2006 0 0 3 130 0 0 0 0 0 0 0 0 11179613099628
2007 1 130 0 0 0 0 0 0 0 0 0 0 11179613153574
2008 0 0 3 130 0 0 0 0 0 0 0 0 11179613218418
2009 1 130 0 0 0 0 0 0 0 0 0 0 11179613272352
2010 0 0 3 130 0 0 0 0 0 0 0 0 11179613334242
2011 1 130 0 0 0 0 0 0 0 0 0 0 11179613388188
2012 0 0 3 130 0 0 0 0 0 0 0 0 11179613450058
2013 1 130 0 0 0 0 0 0 0 0 0 0 11179613503998
2014 0 0 3 130 0 0 0 0 0 0 0 0 11179613568830
2015 1 130 0 0 0 0 0 0 0 0 0 0 11179613625750
2016 0 0 3 130 0 0 0 0 0 0 0 0 11179613690600
2017 1 130 0 0 0 0 0 0 0 0 0 0 11179613744576
2018 0 0 3 130 0 0 0 0 0 0 0 0 11179613806410
2019 1 130 0 0 0 0 0 0 0 0 0 0 11179613860460
2020 0 0 3 130 0 0 0 0 0 0 0 0 11179613928162
2021 1 130 0 0 0 0 0 0 0 0 0 0 11179613982206
2022 0 0 3 130 0 0 0 0 0 0 0 0 11179614046940
2023 1 130 0 0 0 0 0 0 0 0 0 0 11179614100910
2024 0 0 3 130 0 0 0 0 0 0 0 0 11179614165748
2025 1 130 0 0 0 0 0 0 0 0 0 0 11179614219682
2026 0 0 3 130 0 0 0 0 0 0 0 0 11179614287468
2027 1 130 0 0 0 0 0 0 0 0 0 0 11179614341402
2028 0 0 3 130 0 0 0 0 0 0 0 0 11179614403298
2029 1 130 0 0 0 0 0 0 0 0 0 0 11179614457244
2030 0 0 3 130 0 0 0 0 0 0 0 0 11179614551766
2031 1 130 0 0 0 0 0 0 0 0 0 0 11179614605760
2032 0 0 3 130 0 0 0 0 0 0 0 0 11179614673522
2033 1 130 0 0 0 0 0 0 0 0 0 0 11179614727530
2034 0 0 3 130 0 0 0 0 0 0 0 0 11179614795262
2035 1 130 0 0 0 0 0 0 0 0 0 0 11179614849250
2036 0 0 3 130 0 0 0 0 0 0 0 0 11179614920060
2037 1 130 0 0 0 0 0 0 0 0 0 0 11179614980062
2038 0 0 3 130 0 0 0 0 0 0 0 0 11179615047634
2039 1 130 0 0 0 0 0 0 0 0 0 0 11179615101684
2040 0 0 3 130 156422882300 355611619596 361868605417 176975335 4689833687 0 9913684722570 698777306 11179615178312
2041 1 130 0 0 0 0 0 0 0 0 0 0 11179615241208
2042 0 0 3 130 0 0 0 0 0 0 0 0 11179615314924
2043 1 130 0 0 0 0 0 0 0 0 0 0 11179615368936
2044 0 0 3 130 0 0 0 0 0 0 0 0 11179615439654
2045 1 130 0 0 0 0 0 0 0 0 0 0 11179615493704
2046 0 0 3 130 0 0 0 0 0 0 0 0 11179615564378
2047 1 130 0 0 0 0 0 0 0 0 0 0 11179615618526
2048 0 0 3 130 0 0 0 0 0 0 0 0 11179615689108
2049 1 130 0 0 0 0 0 0 0 0 0 0 11179615743104
2050 0 0 3 130 0 0 0 0 0 0 0 0 11179615813912
2051 1 130 0 0 0 0 0 0 0 0 0 0 11179615867932
2052 0 0 3 130 0 0 0 0 0 0 0 0 11179615938558
2053 1 130 0 0 0 0 0 0 0 0 0 0 11179615992528
2054 0 0 3 130 0 0 0 0 0 0 0 0 11179616063294
2055 1 130 0 0 0 0 0 0 0 0 0 0 11179616117276
2056 0 0 3 130 0 0 0 0 0 0 0 0 11179616188006
2057 1 130 0 0 0 0 0 0 0 0 0 0 11179616242038
2058 0 0 3 130 0 0 0 0 0 0 0 0 11179616309776
2059 1 130 0 0 0 0 0 0 0 0 0 0 11179616363734
2060 0 0 3 130 0 0 0 0 0 0 0 0 11179616434512
2061 1 130 0 0 0 0 0 0 0 0 0 0 11179616488428
2062 0 0 3 130 0 0 0 0 0 0 0 0 11179616556252
2063 1 130 0 0 0 0 0 0 0 0 0 0 11179616610198
2064 0 0 3 130 0 0 0 0 0 0 0 0 11179616677990
2065 1 130 0 0 0 0 0 0 0 0 0 0 11179616731924
2066 0 0 3 130 0 0 0 0 0 0 0 0 11179616799754
2067 1 130 0 0 0 0 0 0 0 0 0 0 11179616853792
2068 0 0 3 130 0 0 0 0 0 0 0 0 11179616924466
2069 1 130 0 0 0 0 0 0 0 0 0 0 11179616978400
2070 0 0 3 130 0 0 0 0 0 0 0 0 11179617046242
2071 1 130 0 0 0 0 0 0 0 0 0 0 11179617100176
2072 0 0 3 130 0 0 0 0 0 0 0 0 11179617170942
2073 1 130 0 0 0 0 0 0 0 0 0 0 11179617224888
2074 0 0 3 130 0 0 0 0 0 0 0 0 11179617292698
2075 1 130 0 0 0 0 0 0 0 0 0 0 11179617346632
2076 0 0 3 130 0 0 0 0 0 0 0 0 11179617417430
2077 1 130 0 0 0 0 0 0 0 0 0 0 11179617471344
2078 0 0 3 130 0 0 0 0 0 0 0 0 11179617539174
2079 1 130 0 0 0 0 0 0 0 0 0 0 11179617593212
2080 0 0 3 130 0 0 0 0 0 0 0 0 11179617663844
2081 1 130 0 0 0 0 0 0 0 0 0 0 11179617717882
2082 0 0 3 130 0 0 0 0 0 0 0 0 11179617788598
2083 1 130 0 0 0 0 0 0 0 0 0 0 11179617860586
2084 0 0 3 130 0 0 0 0 0 0 0 0 11179617931138
2085 1 130 0 0 0 0 0 0 0 0 0 0 11179617988180
2086 0 0 3 130 0 0 0 0 0 0 0 0 11179618061772
2087 1 130 0 0 156423409872 355612511965 361870127859 176975987 4689833687 0 9913684722570 698778693 11179618115816
2088 0 0 3 130 0 0 0 0 0 0 0 0 11179618189464
2089 1 130 0 0 0 0 0 0 0 0 0 0 11179618243550
2090 0 0 3 130 0 0 0 0 0 0 0 0 11179618311234
2091 1 130 0 0 0 0 0 0 0 0 0 0 11179618365198
2092 0 0 3 130 0 0 0 0 0 0 0 0 11179618435940
2093 1 130 0 0 0 0 0 0 0 0 0 0 11179618489928
2094 0 0 3 130 0 0 0 0 0 0 0 0 11179618560694
2095 1 130 0 0 0 0 0 0 0 0 0 0 11179618614666
2096 0 0 3 130 0 0 0 0 0 0 0 0 11179618685400
2097 1 130 0 0 0 0 0 0 0 0 0 0 11179618739360
2098 0 0 3 130 0 0 0 0 0 0 0 0 11179618807170
2099 1 130 0 0 0 0 0 0 0 0 0 0 11179618861196
2100 0 0 3 130 0 0 0 0 0 0 0 0 11179618931882
2101 1 130 0 0 0 0 0 0 0 0 0 0 11179618985866
2102 0 0 3 130 0 0 0 0 0 0 0 0 11179619056620
2103 1 130 0 0 0 0 0 0 0 0 0 0 11179619110682
2104 0 0 3 130 0 0 0 0 0 0 0 0 11179619181332
2105 1 130 0 0 0 0 0 0 0 0 0 0 11179619235260
2106 0 0 3 130 0 0 0 0 0 0 0 0 11179619303094
2107 1 130 0 0 0 0 0 0 0 0 0 0 11179619357102
2108 0 0 3 130 0 0 0 0 0 0 0 0 11179619427820
2109 1 130 0 0 0 0 0 0 0 0 0 0 11179619481740
2110 0 0 3 130 0 0 0 0 0 0 0 0 11179619549570
2111 1 130 0 0 0 0 0 0 0 0 0 0 11179619603578
2112 0 0 3 130 0 0 0 0 0 0 0 0 11179619674282
2113 1 130 0 0 0 0 0 0 0 0 0 0 11179619728278
2114 0 0 3 130 0 0 0 0 0 0 0 0 11179619796144
2115 1 130 0 0 0 0 0 0 0 0 0 0 11179619850138
2116 0 0 3 130 0 0 0 0 0 0 0 0 11179619920758
2117 1 130 0 0 0 0 0 0 0 0 0 0 11179619974772
2118 0 0 3 130 0 0 0 0 0 0 0 0 11179620045500
2119 1 130 0 0 0 0 0 0 0 0 0 0 11179620099440
2120 0 0 3 130 0 0 0 0 0 0 0 0 11179620167240
2121 1 130 0 0 0 0 0 0 0 0 0 0 11179620221222
2122 0 0 3 130 0 0 0 0 0 0 0 0 11179620289004
2123 1 130 0 0 0 0 0 0 0 0 0 0 11179620342992
2124 0 0 3 130 0 0 0 0 0 0 0 0 11179620413716
2125 1 130 0 0 0 0 0 0 0 0 0 0 11179620467716
2126 0 0 3 130 0 0 0 0 0 0 0 0 11179620535472
2127 1 130 0 0 0 0 0 0 0 0 0 0 11179620589450
2128 0 0 3 130 0 0 0 0 0 0 0 0 11179620660184
2129 1 130 0 0 0 0 0 0 0 0 0 0 11179620723198
2130 0 0 3 130 0 0 0 0 0 0 0 0 11179620793810
2131 1 130 0 0 0 0 0 0 0 0 0 0 11179620853924
2132 0 0 3 130 0 0 0 0 0 0 0 0 11179620927442
2133 1 130 0 0 0 0 0 0 0 0 0 0 11179620981432
2134 0 0 3 130 156423920430 355613374878 361871600015 176976604 4689833687 0 9913684722570 698780053 11179621052180
2135 1 130 0 0 0 0 0 0 0 0 0 0 11179621115106
2136 0 0 3 130 0 0 0 0 0 0 0 0 11179621185818
2137 1 130 0 0 0 0 0 0 0 0 0 0 11179621239770
2138 0 0 3 130 0 0 0 0 0 0 0 0 11179621307562
2139 1 130 0 0 0 0 0 0 0 0 0 0 11179621361540
2140 0 0 3 130 0 0 0 0 0 0 0 0 11179621432274
2141 1 130 0 0 0 0 0 0 0 0 0 0 11179621486196
2142 0 0 3 130 0 0 0 0 0 0 0 0 11179621554026
2143 1 130 0 0 0 0 0 0 0 0 0 0 11179621607984
2144 0 0 3 130 0 0 0 0 0 0 0 0 11179621678738
2145 1 130 0 0 0 0 0 0 0 0 0 0 11179621732672
2146 0 0 3 130 0 0 0 0 0 0 0 0 11179621800526
2147 1 130 0 0 0 0 0 0 0 0 0 0 11179621854576
2148 0 0 3 130 0 0 0 0 0 0 0 0 11179621922308
2149 1 130 0 0 0 0 0 0 0 0 0 0 11179621976204
2150 0 0 3 130 0 0 0 0 0 0 0 0 11179622047080
2151 1 130 0 0 0 0 0 0 0 0 0 0 11179622100984
2152 0 0 3 130 0 0 0 0 0 0 0 0 11179622171708
2153 1 130 0 0 0 0 0 0 0 0 0 0 11179622225690
2154 0 0 3 130 0 0 0 0 0 0 0 0 11179622296438
2155 1 130 0 0 0 0 0 0 0 0 0 0 11179622350452
2156 0 0 3 130 0 0 0 0 0 0 0 0 11179622421150
2157 1 130 0 0 0 0 0 0 0 0 0 0 11179622475114
2158 0 0 3 130 0 0 0 0 0 0 0 0 11179622542920
2159 1 130 0 0 0 0 0 0 0 0 0 0 11179622596884
2160 0 0 3 130 0 0 0 0 0 0 0 0 11179622667632
2161 1 130 0 0 0 0 0 0 0 0 0 0 11179622721608
2162 0 0 3 130 0 0 0 0 0 0 0 0 11179622789402
2163 1 130 0 0 0 0 0 0 0 0 0 0 11179622843366
2164 0 0 3 130 0 0 0 0 0 0 0 0 11179622914114
2165 1 130 0 0 0 0 0 0 0 0 0 0 11179622968176
2166 0 0 3 130 0 0 0 0 0 0 0 0 11179623038826
2167 1 130 0 0 0 0 0 0 0 0 0 0 11179623092820
2168 0 0 3 130 0 0 0 0 0 0 0 0 11179623163550
2169 1 130 0 0 0 0 0 0 0 0 0 0 11179623217558
2170 0 0 3 130 0 0 0 0 0 0 0 0 11179623288280
2171 1 130 0 0 0 0 0 0 0 0 0 0 11179623342282
2172 0 0 3 130 0 0 0 0 0 0 0 0 11179623413000
2173 1 130 0 0 0 0 0 0 0 0 0 0 11179623467006
2174 0 0 3 130 0 0 0 0 0 0 0 0 11179623537712
2175 1 130 0 0 0 0 0 0 0 0 0 0 11179623591724
2176 0 0 3 130 0 0 0 0 0 0 0 0 11179623662570
2177 1 130 0 0 0 0 0 0 0 0 0 0 11179623722604
2178 0 0 3 130 0 0 0 0 0 0 0 0 11179623805036
2179 1 130 0 0 0 0 0 0 0 0 0 0 11179623862114
2180 0 0 3 130 0 0 0 0 0 0 0 0 11179623932680
2181 1 130 0 0 156424446597 355614261676 361873112858 176977252 4689833687 0 9913684722570 698781405 11179623986710
2182 0 0 3 130 0 0 0 0 0 0 0 0 11179624057392
2183 1 130 0 0 0 0 0 0 0 0 0 0 11179624111404
2184 0 0 3 130 0 0 0 0 0 0 0 0 11179624185096
2185 1 130 0 0 0 0 0 0 0 0 0 0 11179624239114
2186 0 0 3 130 0 0 0 0 0 0 0 0 11179624309808
2187 1 130 0 0 0 0 0 0 0 0 0 0 11179624363790
2188 0 0 3 130 0 0 0 0 0 0 0 0 11179624434544
2189 1 130 0 0 0 0 0 0 0 0 0 0 11179624488508
2190 0 0 3 130 0 0 0 0 0 0 0 0 11179624556276
2191 1 130 0 0 0 0 0 0 0 0 0 0 11179624610236
2192 0 0 3 130 0 0 0 0 0 0 0 0 11179624681044
2193 1 130 0 0 0 0 0 0 0 0 0 0 11179624735088
2194 0 0 3 130 0 0 0 0 0 0 0 0 11179624805756
2195 1 130 0 0 0 0 0 0 0 0 0 0 11179624860002
2196 0 0 3 130 0 0 0 0 0 0 0 0 11179624930480
2197 1 130 0 0 0 0 0 0 0 0 0 0 11179624984548
2198 0 0 3 130 0 0 0 0 0 0 0 0 11179625055192
2199 1 130 0 0 0 0 0 0 0 0 0 0 11179625109248
2200 0 0 3 130 0 0 0 0 0 0 0 0 11179625176962
2201 1 130 0 0 0 0 0 0 0 0 0 0 11179625231018
2202 0 0 3 130 0 0 0 0 0 0 0 0 11179625298714
2203 1 130 0 0 0 0 0 0 0 0 0 0 11179625352758
2204 0 0 3 130 0 0 0 0 0 0 0 0 11179625423438
2205 1 130 0 0 0 0 0 0 0 0 0 0 11179625477470
2206 0 0 3 130 0 0 0 0 0 0 0 0 11179625545208
2207 1 130 0 0 0 0 0 0 0 0 0 0 11179625599324
2208 0 0 3 130 0 0 0 0 0 0 0 0 11179625669908
2209 1 130 0 0 0 0 0 0 0 0 0 0 11179625723970
2210 0 0 3 130 0 0 0 0 0 0 0 0 11179625794638
2211 1 130 0 0 0 0 0 0 0 0 0 0 11179625848786
2212 0 0 3 130 0 0 0 0 0 0 0 0 11179625919350
2213 1 130 0 0 0 0 0 0 0 0 0 0 11179625973400
2214 0 0 3 130 0 0 0 0 0 0 0 0 11179626044080
2215 1 130 0 0 0 0 0 0 0 0 0 0 11179626098118
2216 0 0 3 130 0 0 0 0 0 0 0 0 11179626168824
2217 1 130 0 0 0 0 0 0 0 0 0 0 11179626222842
2218 0 0 3 130 0 0 0 0 0 0 0 0 11179626293524
2219 1 130 0 0 0 0 0 0 0 0 0 0 11179626347604
2220 0 0 3 130 0 0 0 0 0 0 0 0 11179626418254
2221 1 130 0 0 0 0 0 0 0 0 0 0 11179626472280
2222 0 0 3 130 0 0 0 0 0 0 0 0 11179626540066
2223 1 130 0 0 0 0 0 0 0 0 0 0 11179626600100
2224 0 0 3 130 0 0 0 0 0 0 0 0 11179626688442
2225 1 130 0 0 0 0 0 0 0 0 0 0 11179626742584
2226 0 0 3 130 0 0 0 0 0 0 0 0 11179626819120
2227 1 130 0 0 0 0 0 0 0 0 0 0 11179626873260
2228 0 0 3 130 156424959153 355615130904 361874595715 176977871 4689833687 0 9913684722570 698782768 11179626943832
2229 1 130 0 0 0 0 0 0 0 0 0 0 11179627006776
2230 0 0 3 130 0 0 0 0 0 0 0 0 11179627074588
2231 1 130 0 0 0 0 0 0 0 0 0 0 11179627128522
2232 0 0 3 130 0 0 0 0 0 0 0 0 11179627199252
2233 1 130 0 0 0 0 0 0 0 0 0 0 11179627253252
2234 0 0 3 130 0 0 0 0 0 0 0 0 11179627320996
2235 1 130 0 0 0 0 0 0 0 0 0 0 11179627375028
2236 0 0 3 130 0 0 0 0 0 0 0 0 11179627445708
2237 1 130 0 0 0 0 0 0 0 0 0 0 11179627499728
2238 0 0 3 130 0 0 0 0 0 0 0 0 11179627567484
2239 1 130 0 0 0 0 0 0 0 0 0 0 11179627624452
2240 0 0 3 130 0 0 0 0 0 0 0 0 11179627695164
2241 1 130 0 0 0 0 0 0 0 0 0 0 11179627749202
2242 0 0 3 130 0 0 0 0 0 0 0 0 11179627819974
2243 1 130 0 0 0 0 0 0 0 0 0 0 11179627874048
2244 0 0 3 130 0 0 0 0 0 0 0 0 11179627944612
2245 1 130 0 0 0 0 0 0 0 0 0 0 11179627998552
2246 0 0 3 130 0 0 0 0 0 0 0 0 11179628069336
2247 1 130 0 0 0 0 0 0 0 0 0 0 11179628123264
2248 0 0 3 130 0 0 0 0 0 0 0 0 11179628191082
2249 1 130 0 0 0 0 0 0 0 0 0 0 11179628245004
2250 0 0 3 130 0 0 0 0 0 0 0 0 11179628312858
2251 1 130 0 0 0 0 0 0 0 0 0 0 11179628366786
2252 0 0 3 130 0 0 0 0 0 0 0 0 11179628437558
2253 1 130 0 0 0 0 0 0 0 0 0 0 11179628491498
2254 0 0 3 130 0 0 0 0 0 0 0 0 11179628559320
2255 1 130 0 0 0 0 0 0 0 0 0 0 11179628613242
2256 0 0 3 130 0 0 0 0 0 0 0 0 11179628684046
2257 1 130 0 0 0 0 0 0 0 0 0 0 11179628738028
2258 0 0 3 130 0 0 0 0 0 0 0 0 11179628808776
2259 1 130 0 0 0 0 0 0 0 0 0 0 11179628862796
2260 0 0 3 130 0 0 0 0 0 0 0 0 11179628933488
2261 1 130 0 0 0 0 0 0 0 0 0 0 11179628987428
2262 0 0 3 130 0 0 0 0 0 0 0 0 11179629058212
2263 1 130 0 0 0 0 0 0 0 0 0 0 11179629112220
2264 0 0 3 130 0 0 0 0 0 0 0 0 11179629179958
2265 1 130 0 0 0 0 0 0 0 0 0 0 11179629233904
2266 0 0 3 130 0 0 0 0 0 0 0 0 11179629301708
2267 1 130 0 0 0 0 0 0 0 0 0 0 11179629355648
2268 0 0 3 130 0 0 0 0 0 0 0 0 11179629426500
2269 1 130 0 0 0 0 0 0 0 0 0 0 11179629486484
2270 0 0 3 130 0 0 0 0 0 0 0 0 11179629562996
2271 1 130 0 0 0 0 0 0 0 0 0 0 11179629619934
2272 0 0 3 130 0 0 0 0 0 0 0 0 11179629693666
2273 1 130 0 0 0 0 0 0 0 0 0 0 11179629747662
2274 0 0 3 130 0 0 0 0 0 0 0 0 11179629818410
2275 1 130 0 0 156425488760 355616022973 361876117519 176978515 4689833687 0 9913684722570 698784138 11179629872404
2276 0 0 3 130 0 0 0 0 0 0 0 0 11179629943140
2277 1 130 0 0 0 0 0 0 0 0 0 0 11179629997044
2278 0 0 3 130 0 0 0 0 0 0 0 0 11179630067870
2279 1 130 0 0 0 0 0 0 0 0 0 0 11179630121866
2280 0 0 3 130 0 0 0 0 0 0 0 0 11179630189616
2281 1 130 0 0 0 0 0 0 0 0 0 0 11179630243512
2282 0 0 3 130 0 0 0 0 0 0 0 0 11179630311372
2283 1 130 0 0 0 0 0 0 0 0 0 0 11179630365282
2284 0 0 3 130 0 0 0 0 0 0 0 0 11179630436084
2285 1 130 0 0 0 0 0 0 0 0 0 0 11179630489988
2286 0 0 3 130 0 0 0 0 0 0 0 0 11179630557842
2287 1 130 0 0 0 0 0 0 0 0 0 0 11179630611728
2288 0 0 3 130 0 0 0 0 0 0 0 0 11179630679568
2289 1 130 0 0 0 0 0 0 0 0 0 0 11179630733508
2290 0 0 3 130 0 0 0 0 0 0 0 0 11179630801344
2291 1 130 0 0 0 0 0 0 0 0 0 0 11179630855260
2292 0 0 3 130 0 0 0 0 0 0 0 0 11179630926094
2293 1 130 0 0 0 0 0 0 0 0 0 0 11179630979990
2294 0 0 3 130 0 0 0 0 0 0 0 0 11179631047826
2295 1 130 0 0 0 0 0 0 0 0 0 0 11179631101778
2296 0 0 3 130 0 0 0 0 0 0 0 0 11179631172556
2297 1 130 0 0 0 0 0 0 0 0 0 0 11179631226534
2298 0 0 3 130 0 0 0 0 0 0 0 0 11179631294308
2299 1 130 0 0 0 0 0 0 0 0 0 0 11179631348284
2300 0 0 3 130 0 0 0 0 0 0 0 0 11179631419038
2301 1 130 0 0 0 0 0 0 0 0 0 0 11179631472960
2302 0 0 3 130 0 0 0 0 0 0 0 0 11179631543744
2303 1 130 0 0 0 0 0 0 0 0 0 0 11179631597734
2304 0 0 3 130 0 0 0 0 0 0 0 0 11179631668500
2305 1 130 0 0 0 0 0 0 0 0 0 0 11179631722428
2306 0 0 3 130 0 0 0 0 0 0 0 0 11179631790300
2307 1 130 0 0 0 0 0 0 0 0 0 0 11179631844234
2308 0 0 3 130 0 0 0 0 0 0 0 0 11179631914932
2309 1 130 0 0 0 0 0 0 0 0 0 0 11179631968908
2310 0 0 3 130 0 0 0 0 0 0 0 0 11179632039644
2311 1 130 0 0 0 0 0 0 0 0 0 0 11179632093566
2312 0 0 3 130 0 0 0 0 0 0 0 0 11179632161414
2313 1 130 0 0 0 0 0 0 0 0 0 0 11179632215330
2314 0 0 3 130 0 0 0 0 0 0 0 0 11179632283152
2315 1 130 0 0 0 0 0 0 0 0 0 0 11179632355232
2316 0 0 3 130 0 0 0 0 0 0 0 0 11179632425710
2317 1 130 0 0 0 0 0 0 0 0 0 0 11179632482814
2318 0 0 3 130 0 0 0 0 0 0 0 0 11179632559324
2319 1 130 0 0 0 0 0 0 0 0 0 0 11179632613314
2320 0 0 3 130 0 0 0 0 0 0 0 0 11179632687016
2321 1 130 0 0 0 0 0 0 0 0 0 0 11179632740998
2322 0 0 3 130 156426002969 355616886706 361877591038 176979111 4689833687 0 9913684722570 698785487 11179632808786
2323 1 130 0 0 0 0 0 0 0 0 0 0 11179632871712
2324 0 0 3 130 0 0 0 0 0 0 0 0 11179632939450
2325 1 130 0 0 0 0 0 0 0 0 0 0 11179632993378
2326 0 0 3 130 0 0 0 0 0 0 0 0 11179633061220
2327 1 130 0 0 0 0 0 0 0 0 0 0 11179633115160
2328 0 0 3 130 0 0 0 0 0 0 0 0 11179633182952
2329 1 130 0 0 0 0 0 0 0 0 0 0 11179633236930
2330 0 0 3 130 0 0 0 0 0 0 0 0 11179633307696
2331 1 130 0 0 0 0 0 0 0 0 0 0 11179633361636
2332 0 0 3 130 0 0 0 0 0 0 0 0 11179633432402
2333 1 130 0 0 0 0 0 0 0 0 0 0 11179633486336
2334 0 0 3 130 0 0 0 0 0 0 0 0 11179633554164
2335 1 130 0 0 0 0 0 0 0 0 0 0 11179633608270
2336 0 0 3 130 0 0 0 0 0 0 0 0 11179633678858
2337 1 130 0 0 0 0 0 0 0 0 0 0 11179633735864
2338 0 0 3 130 0 0 0 0 0 0 0 0 11179633803596
2339 1 130 0 0 0 0 0 0 0 0 0 0 11179633857688
2340 0 0 3 130 0 0 0 0 0 0 0 0 11179633928308
2341 1 130 0 0 0 0 0 0 0 0 0 0 11179633982346
2342 0 0 3 130 0 0 0 0 0 0 0 0 11179634050046
2343 1 130 0 0 0 0 0 0 0 0 0 0 11179634103986
2344 0 0 3 130 0 0 0 0 0 0 0 0 11179634171822
2345 1 130 0 0 0 0 0 0 0 0 0 0 11179634225750
2346 0 0 3 130 0 0 0 0 0 0 0 0 11179634293536
2347 1 130 0 0 0 0 0 0 0 0 0 0 11179634347488
2348 0 0 3 130 0 0 0 0 0 0 0 0 11179634415330
2349 1 130 0 0 0 0 0 0 0 0 0 0 11179634469252
2350 0 0 3 130 0 0 0 0 0 0 0 0 11179634537064
2351 1 130 0 0 0 0 0 0 0 0 0 0 11179634591004
2352 0 0 3 130 0 0 0 0 0 0 0 0 11179634658832
2353 1 130 0 0 0 0 0 0 0 0 0 0 11179634712748
2354 0 0 3 130 0 0 0 0 0 0 0 0 11179634780590
2355 1 130 0 0 0 0 0 0 0 0 0 0 11179634834524
2356 0 0 3 130 0 0 0 0 0 0 0 0 11179634902310
2357 1 130 0 0 0 0 0 0 0 0 0 0 11179634956256
2358 0 0 3 130 0 0 0 0 0 0 0 0 11179635024098
2359 1 130 0 0 0 0 0 0 0 0 0 0 11179635078020
2360 0 0 3 130 0 0 0 0 0 0 0 0 11179635145844
2361 1 130 0 0 0 0 0 0 0 0 0 0 11179635199368
2362 0 0 3 130 0 0 0 0 0 0 0 0 11179635267638
2363 1 130 0 0 0 0 0 0 0 0 0 0 11179635327738
2364 0 0 3 130 0 0 0 0 0 0 0 0 11179635416068
2365 1 130 0 0 0 0 0 0 0 0 0 0 11179635470082
2366 0 0 3 130 0 0 0 0 0 0 0 0 11179635543778
2367 1 130 0 0 0 0 0 0 0 0 0 0 11179635597730
2368 0 0 3 130 0 0 0 0 0 0 0 0 11179635668490
2369 1 130 0 0 156426531055 355617768496 361879095355 176979731 4689833687 0 9913684722570 698786859 11179635722480
2370 0 0 3 130 0 0 0 0 0 0 0 0 11179635790352
2371 1 130 0 0 0 0 0 0 0 0 0 0 11179635844268
2372 0 0 3 130 0 0 0 0 0 0 0 0 11179635914984
2373 1 130 0 0 0 0 0 0 0 0 0 0 11179635968974
2374 0 0 3 130 0 0 0 0 0 0 0 0 11179636039696
2375 1 130 0 0 0 0 0 0 0 0 0 0 11179636093668
2376 0 0 3 130 0 0 0 0 0 0 0 0 11179636164434
2377 1 130 0 0 0 0 0 0 0 0 0 0 11179636218410
2378 0 0 3 130 0 0 0 0 0 0 0 0 11179636289176
2379 1 130 0 0 0 0 0 0 0 0 0 0 11179636343244
2380 0 0 3 130 0 0 0 0 0 0 0 0 11179636413882
2381 1 130 0 0 0 0 0 0 0 0 0 0 11179636467884
2382 0 0 3 130 0 0 0 0 0 0 0 0 11179636538588
2383 1 130 0 0 0 0 0 0 0 0 0 0 11179636592626
2384 0 0 3 130 0 0 0 0 0 0 0 0 11179636660358
2385 1 130 0 0 0 0 0 0 0 0 0 0 11179636714310
2386 0 0 3 130 0 0 0 0 0 0 0 0 11179636785070
2387 1 130 0 0 0 0 0 0 0 0 0 0 11179636839168
2388 0 0 3 130 0 0 0 0 0 0 0 0 11179636909806
2389 1 130 0 0 0 0 0 0 0 0 0 0 11179636963838
2390 0 0 3 130 0 0 0 0 0 0 0 0 11179637034532
2391 1 130 0 0 0 0 0 0 0 0 0 0 11179637088496
2392 0 0 3 130 0 0 0 0 0 0 0 0 11179637159250
2393 1 130 0 0 0 0 0 0 0 0 0 0 11179637213232
2394 0 0 3 130 0 0 0 0 0 0 0 0 11179637281012
