,sys,rnd,msg,itr,dvfs,rapl,joules,time,edp,llcmiss_total,cycles_total,ins_total,num_interrupts
6666,linux,8,64,0,0x1800,135,256729.0,428979339.0,55065718361065.5,2800975510201,183664647926132.0,86729728264791,14985
6667,ebbrt,8,524288,6,0x1000,135,6529694.0,13823813112.0,4.5132634767273864e+16,57968141328,15353213624246.0,5100573175146,395963
6668,linux,9,8192,16,0x1000,135,494339.0,1062561167.0,262632712366806.5,15728381156584,1347766929549979.0,799559142651511,20080
6669,linux,1,65536,0,0x1C00,135,1844682.0,2694015142.0,2484800620087422.0,10114265029303,1071159189958962.0,766622532841023,150495
6670,linux,0,8192,12,0xC00,135,483748.0,1146005267.0,277188877950358.0,489768619836,54320082918444.0,35642534129179,24875
6671,linux,9,8192,0,0x1A00,135,519013.0,819363518.0,212630158783867.0,11924571576252,1010637791832533.0,597729194200195,39552
6672,linux,6,524288,24,0x1C00,135,9545704.0,14073585036.0,6.717113848624267e+16,135047065433134,1.6818309292312244e+16,12756477756558602,196969
6673,ebbrt,6,65536,16,0x1B00,135,1167428.0,2281447429.0,1331712804571306.0,118709275,140885729264.0,92093583634,43701
6674,ebbrt,5,524288,36,0x1100,135,6209590.0,14000866355.0,4.346981985467222e+16,4686213529,6065676929322.0,6170173507212,129893
6675,ebbrt,3,65536,80,0x1B00,135,1547991.0,3557725326.0,2753663392560033.0,142478250,160354175742.0,162180871010,14992
6676,linux,6,64,36,0x1500,135,523803.0,1055455138.0,276425283824907.0,8326570180842,580531317892598.0,312456321749831,9884
6677,ebbrt,6,65536,8,0x1900,135,1150922.0,2169883831.0,1248683519271091.0,148651209,190811850558.0,93660794778,74282
6678,linux,1,8192,20,0x1C00,135,765014.0,1170331462.0,447659976535234.0,2298789364319,214694975055902.0,127254752563096,19725
6679,ebbrt,2,64,32,0x1000,135,378410.0,945607919.0,178913746314395.0,7441575,9580281106.0,4294465108,9981
6680,ebbrt,4,524288,32,0x1C00,135,7717554.0,13931559768.0,5.3758782406883736e+16,4800921735,6333631928747.0,6163060835814,143023
6681,linux,9,64,40,0x1600,135,574796.0,1172910531.0,337092140788338.0,14476088790749,970081695547508.0,515809649472435,9896
6682,linux,6,524288,16,0xF00,135,6970680.0,14766232658.0,5.146534133223372e+16,134408645745644,1.679925548458368e+16,12815443231388305,298110
6683,ebbrt,5,64,36,0x1C00,135,423500.0,1062170269.0,224914554460750.0,7906030,10494628845.0,4737322158,9980
6684,ebbrt,3,64,16,0xF00,135,233847.0,519431535.0,60733753082572.5,48052426,18190755661.0,2369560867,9969
6685,linux,5,64,4,0x1A00,135,253129.0,402660208.0,50962487895416.0,1780257279220,113432941054412.0,52865284044751,14982
6686,ebbrt,2,65536,20,0x1500,135,966948.0,2256760657.0,1091085101882418.0,107439161,123813949265.0,90055653885,36253
6687,ebbrt,2,8192,28,0x1000,135,332311.0,829572425.0,137838021062087.5,8617018,8762445748.0,4338728224,10012
6688,linux,5,8192,28,0xF00,135,596838.0,1334753246.0,398315728918074.0,11429812518673,996779026668136.0,599166647868824,15887
6689,linux,3,8192,28,0x1100,135,590430.0,1252647456.0,369800318723040.0,5976260026951,569700032511107.0,340482775034087,15064
6690,linux,4,65536,24,0x1000,135,1501484.0,3197322174.0,2400364043553108.0,9934907206447,1321555559515726.0,927976833736340,44876
6691,linux,8,524288,1,0x1900,135,8647794.0,14646529649.0,6.333008560972215e+16,283944121959081,3.3285836862685896e+16,25230139684796069,97619
6692,linux,6,65536,16,0x1600,135,1493720.0,2636466674.0,1969071500143640.0,12394323723217,1787064268129477.0,1226750234942868,55149
6693,linux,4,8192,32,0x1700,135,670263.0,1210681186.0,405737401885959.0,8122812449127,728900255084655.0,438115471447392,12687
6694,linux,3,8192,32,0xC00,135,679390.0,1651283327.0,560932689765265.0,7848934949042,752280869970842.0,449583428559415,17343
6695,linux,0,8192,40,0x1000,135,749893.0,1729392410.0,648429631256065.0,2495447329160,191093584346915.0,113413026533233,14540
6696,ebbrt,2,65536,6,0xF00,135,909705.0,2078343029.0,945339522598222.5,156299024,193607279982.0,104386637385,87288
6697,linux,1,64,20,0x1A00,135,359289.0,593750624.0,106664033973168.0,471755079065,38162537063626.0,19566647021837,9990
6698,linux,5,64,36,0x1A00,135,588789.0,1056748256.0,311100874450992.0,5044433206741,319740202942078.0,149167541867834,9909
6699,linux,4,8192,12,0x1A00,135,537431.0,869180672.0,233562318866816.0,5520808090521,494902834170655.0,297938628908630,20055
6700,linux,7,8192,36,0x1D00,135,1011174.0,1588595522.0,803173244181414.0,18232643550442,1597872316832455.0,953761620950718,14786
6701,ebbrt,8,64,80,0x1100,135,942822.0,2368667182.0,1116615764933802.0,17460232,22846020736.0,10244182765,9988
6702,linux,0,64,1,0x1A00,135,289925.0,474940564.0,68848571508850.0,1086444066,423511140031.0,340270652451,10009
6703,linux,2,8192,0,0x1900,135,509996.0,833811618.0,212620294966764.0,2022587952583,208381084920569.0,123603112463030,39264
6704,ebbrt,3,8192,40,0x1C00,135,474919.0,1184867639.0,281358077123120.5,11818370,12300263015.0,6115519942,10000
6705,linux,3,8192,24,0x1A00,135,656356.0,1072620801.0,352010549230578.0,4977375719000,474917092896524.0,283688981806397,15055
6706,ebbrt,1,8192,60,0x1A00,135,708179.0,1777885640.0,629530637324780.0,17380905,18128483717.0,9049579744,10000
6707,linux,7,524288,40,0x1B00,135,9035053.0,14294986864.0,6.4577981975271896e+16,254594636550837,3.0437835026031224e+16,23151084859484136,120091
6708,ebbrt,0,524288,20,0x1900,135,6969484.0,14005109615.0,4.880419368999433e+16,4789752783,6090158214478.0,4390934287855,225793
6709,ebbrt,7,8192,24,0xC00,135,490618.0,1157176636.0,283865843400524.0,247038808,85964389931.0,7610210638,14902
6710,linux,9,65536,4,0x1A00,135,1733380.0,2727257932.0,2363687177085080.0,22523356577963,3057339184456801.0,2133639421222817,101135
6711,ebbrt,9,65536,80,0x1900,135,1591415.0,3557828741.0,2830991012929257.5,142795020,159797805818.0,160931095351,14989
6712,linux,6,65536,16,0x1D00,135,1834266.0,2636218088.0,2417762603701704.0,12329692172910,1778091133407337.0,1221056666117443,55130
6713,linux,2,524288,36,0xC00,135,6775852.0,15698445280.0,5.318517092368928e+16,589694074943796,7.085380753239933e+16,55747663704798660,143021
6714,ebbrt,6,524288,36,0x1A00,135,7333271.0,14043188828.0,5.149125468994819e+16,4543612647,5808297700921.0,5505741077882,129628
6715,linux,3,64,40,0x1900,135,592519.0,1173023659.0,347519402703510.5,3502103869753,228293948183960.0,107676640108159,9882
6716,ebbrt,0,8192,80,0x1700,135,943594.0,2371860421.0,1119036631046537.0,23062276,23951804252.0,12227799319,10000
6717,ebbrt,6,64,16,0xF00,135,234337.0,516278701.0,60491600978118.5,47134519,17984489151.0,2342949990,9974
6718,ebbrt,5,524288,16,0x1700,135,6811400.0,13786718454.0,4.69534270387878e+16,5055924788,6374313923561.0,4238155994699,274115
6719,ebbrt,1,64,12,0x1800,135,280867.0,490404555.0,68869228074592.5,50666915,19270512511.0,2189377184,7230
6720,linux,0,524288,28,0x1900,135,8815481.0,14150832801.0,6.237319884569614e+16,102530377657099,1.3854272932630736e+16,10326329843998164,170070
6721,linux,1,65536,24,0x1700,135,1646678.0,2863273335.0,2357444604365565.0,14616836373692,1649632672750370.0,1203669059966243,40151
6722,linux,1,65536,32,0x1800,135,1825968.0,3161515752.0,2886413297323968.0,17118456276811,1926596095834110.0,1401257593518967,32499
6723,linux,3,524288,20,0x1600,135,8104854.0,14061485699.0,5.698314430674147e+16,683989507041388,8.186491853267368e+16,64589420647774760,235685
6724,linux,2,8192,6,0x1A00,135,512965.0,820989630.0,210569472776475.0,2049385527443,216134046080711.0,128949018656852,25819
6725,ebbrt,0,524288,6,0x1600,135,7229618.0,13751734731.0,4.970989447123138e+16,8191532662,10969394512667.0,5273221255992,565321
6726,ebbrt,9,65536,20,0x1900,135,946317.0,2233090516.0,1056605758914786.0,106829039,126335277655.0,92894379499,35673
6727,linux,0,8192,28,0x1800,135,573973.0,996216116.0,285900576374434.0,904397256898,79345339084122.0,48915617110775,11989
6728,linux,0,8192,1,0x1600,135,1753902.0,3715382270.0,3258208197058770.0,24852637275,7418551004369.0,5193631466604,10018
6729,ebbrt,4,65536,24,0x1700,135,1178657.0,2533188134.0,1492879963228019.0,122239004,145103773575.0,116481988706,34716
6730,ebbrt,2,524288,8,0x1900,135,7610771.0,13827705925.0,5.261975162525909e+16,7503381965,9870179298821.0,4748888356507,473296
6731,ebbrt,6,8192,8,0x1200,135,399191.0,799652577.0,159607055932603.5,171264778,54120068244.0,6601300411,19807
6732,linux,5,524288,20,0xC00,135,6843656.0,15771111510.0,5.396603095604028e+16,50983715045976,6861030540855538.0,5351451130140645,242874
6733,linux,2,64,4,0x1100,135,217792.0,452430342.0,49267854522432.0,1181970925182,82403224855780.0,44338020501772,14995
6734,ebbrt,8,524288,36,0x1100,135,6207747.0,14000711159.0,4.345643634757438e+16,4683790742,6046839594884.0,6147213975745,129888
6735,linux,3,8192,60,0x1A00,135,1214052.0,2258487850.0,1370960845634100.0,11353035635956,1056099603857202.0,628439931664853,12591
6736,linux,8,64,40,0x1000,135,516795.0,1181902493.0,305400649434967.5,13463007874124,889982557388421.0,472429148031003,9946
6737,linux,2,64,16,0x1500,135,261485.0,494680578.0,64675775469165.0,1399104788524,98012874104922.0,52807647553196,10009
6738,linux,5,8192,32,0xC00,135,676376.0,1642530101.0,555483969796988.0,14021892197378,1228541745204671.0,739413039900919,17259
6739,linux,9,65536,24,0x1200,135,1428323.0,2862772213.0,2044481697794399.5,24430901769178,3375283092201934.0,2341747506424591,40194
6740,ebbrt,0,65536,28,0x1100,135,1050353.0,2415825298.0,1268734674615097.0,108456923,122614179347.0,104323625235,28846
6741,linux,8,65536,12,0x1700,135,1503333.0,2562769796.0,1926348202865034.0,19245760188602,2592140349113003.0,1819580106803615,69704
6742,linux,3,524288,60,0x1900,135,8756621.0,15115048750.0,6.617837665013687e+16,787933670148556,9.340967383095267e+16,73123039687069124,80222
6743,ebbrt,0,64,28,0x1D00,135,330844.0,826561344.0,136731430647168.0,6340422,8344081755.0,3789812813,9985
6744,linux,3,65536,0,0x1D00,135,1930039.0,2743371031.0,2647406540650104.5,3602589618449,473389268853734.0,345166689144017,154198
6745,ebbrt,7,65536,60,0x1D00,135,1419527.0,2668460457.0,1893975833571919.5,104178909,165134837631.0,204486622938,15000
6746,ebbrt,4,64,28,0x1B00,135,330668.0,826644179.0,136672388690786.0,6226061,8365058556.0,3796409733,9984
6747,linux,3,65536,24,0x1500,135,1540759.0,2841812504.0,2189274095925268.0,4851679071077,699380669264226.0,490618519002627,39912
6748,ebbrt,5,524288,20,0x1600,135,6658729.0,14028808620.0,4.670701739672199e+16,4827558331,6061418857673.0,4454732816636,226197
6749,ebbrt,8,64,6,0x1A00,135,205619.0,374524252.0,38504651085994.0,15777382,7814258462.0,1594317975,9431
6750,ebbrt,4,8192,16,0x1B00,135,399347.0,937759861.0,187245793605383.5,14453951,18510102942.0,8296754917,19750
6751,ebbrt,0,524288,28,0x1800,135,7094004.0,13985227166.0,4.960562872825634e+16,5023412902,6431233514672.0,6222463518013,158708
6752,linux,2,524288,40,0xF00,135,6891180.0,14843448886.0,5.114443904711274e+16,565138501925653,6.769861014799596e+16,53235885550254935,124672
6753,ebbrt,3,64,16,0xC00,135,208334.0,492527193.0,51305080113231.0,40598646,16114762947.0,2251317837,9996
6754,linux,9,524288,32,0x1000,135,6925901.0,14500286239.0,5.021377348148817e+16,442116593362539,5.305265492828878e+16,41143399548178481,151823
6755,linux,3,65536,12,0x1A00,135,1639694.0,2559453722.0,2098360455620534.0,3872894934104,552819619961250.0,389814352055262,70222
6756,linux,5,65536,8,0x1D00,135,1758849.0,2471946419.0,2173890243555865.5,8962617181111,1252241659844775.0,860275475098847,92740
6757,linux,0,8192,6,0x1500,135,480735.0,887716445.0,213378182593537.5,213250965359,25249792139181.0,17048429424277,26897
6758,ebbrt,2,64,20,0x1B00,135,238200.0,590787777.0,70362824240700.0,4636235,5956754768.0,2714313537,9987
6759,ebbrt,3,8192,8,0x1800,135,323690.0,665345231.0,107682798911195.0,10177319,14005209359.0,5079554824,20981
6760,ebbrt,5,65536,16,0x1C00,135,1191629.0,2272982358.0,1354275847140591.0,118679749,140941837679.0,92898025223,43656
6761,linux,3,8192,40,0x1500,135,872521.0,1750278155.0,763577223039377.5,8780431227738,821129764009642.0,489238350614054,14732
6762,ebbrt,3,524288,40,0x1600,135,6921705.0,14332254182.0,4.960181771641015e+16,4473253020,5337148663584.0,4957781483683,119600
6763,linux,9,64,80,0xF00,135,995313.0,2364124254.0,1176521801810751.0,28572555432615,1912870825473208.0,1016402498146638,9957
6764,linux,6,64,1,0x1800,135,276168.0,480238529.0,66313257038436.0,2526564991135,159367504067469.0,74112704850497,10009
6765,linux,4,8192,36,0x1D00,135,1005230.0,1583407680.0,795844451083200.0,10776385749525,959728406173916.0,576910953576805,14730
6766,ebbrt,0,8192,24,0x1100,135,287270.0,715891920.0,102827135929200.0,7351843,7571122004.0,3746665104,10070
6767,linux,0,64,32,0x1B00,135,540377.0,905344660.0,244613715668410.0,292929405724,23659663311387.0,12154784418323,9546
6768,linux,4,524288,0,0x1600,135,10725354.0,15642384108.0,8.388505348113712e+16,272346553969472,1.0851424142740056e+17,87266945278317146,921087
6769,linux,7,8192,1,0x1000,135,1124562.0,2610817916.0,1468013308626396.0,28050779282971,2411701719860175.0,1439449142386524,7210
6770,ebbrt,2,64,80,0x1900,135,942050.0,2368677303.0,1115706226645575.0,16604801,22779481912.0,10243407912,9986
6771,linux,1,65536,20,0xC00,135,1413135.0,3324418451.0,2348926033876942.5,16458390708376,1871238670314754.0,1363924021449579,53843
6772,linux,0,524288,6,0x1200,135,7609519.0,14492840297.0,5.514177180199357e+16,40265086777624,5739361757279985.0,4398888161169326,450625
6773,linux,4,524288,40,0x1100,135,7082321.0,14520619070.0,5.141984268623074e+16,960426544093623,1.1381165361491893e+17,89921133467193852,122050
6774,ebbrt,0,524288,36,0x1600,135,6826360.0,14084223364.0,4.807198950153752e+16,4600716742,5825859989284.0,5607899912680,130286
6775,linux,7,64,20,0x1900,135,348696.0,593783792.0,103525016567616.0,3345661186303,226542545260139.0,108292334020054,9994
6776,ebbrt,4,524288,8,0x1600,135,7107006.0,13837986052.0,4.917332494974016e+16,7559316286,9709435704159.0,4765981674385,473373
6777,ebbrt,6,8192,6,0x1200,135,345840.0,686303703.0,118675636322760.0,150521769,42186113866.0,6250047425,20864
6778,linux,4,8192,60,0x1700,135,1212501.0,2432132807.0,1474481730310153.5,16422138486991,1476251547318163.0,886734088596655,13600
6779,linux,0,524288,80,0xC00,135,6918785.0,16169235409.0,5.593573170462903e+16,182415830459575,2.2167534937471732e+16,16439103994587144,65654
6780,linux,6,64,6,0x1500,135,269132.0,507209949.0,68253213997134.0,3837512504777,266020917372170.0,142877460826133,9986
6781,linux,7,65536,12,0x1700,135,1566916.0,2670281236.0,2092053196594088.0,16270313091125,2240047510362917.0,1550936899962539,73159
6782,ebbrt,4,8192,8,0x1D00,135,340790.0,653713204.0,111389461395580.0,9807806,13706472615.0,4915054750,20867
6783,linux,8,65536,32,0x1100,135,1655237.0,3448511050.0,2854051542434425.0,26945060153250,3624378993046693.0,2541457899582666,36105
6784,linux,1,65536,1,0x1200,135,1847741.0,3955038839.0,3653943709706349.5,14150669217090,1497834934256464.0,1074701240509488,15095
6785,linux,3,64,40,0x1D00,135,618357.0,1182004204.0,365450286786414.0,3414729595867,225010812327733.0,106548285834658,9965
6786,ebbrt,8,524288,6,0x1500,135,7046920.0,13763027643.0,4.849347737900478e+16,8223690203,10856965964147.0,5273776633096,561416
6787,ebbrt,5,8192,36,0xF00,135,426178.0,1065496366.0,227045555134574.0,10774256,11051732521.0,5414474161,10007
6788,ebbrt,5,64,12,0x1500,135,263277.0,500096458.0,65831947586433.0,52986681,18961843976.0,2236381931,7714
6789,ebbrt,5,65536,32,0x1600,135,1154691.0,2379516203.0,1373802971979136.5,110780075,141000433844.0,146660535603,24971
6790,linux,1,524288,80,0x1800,135,8573205.0,15587207004.0,6.681616051136391e+16,388829167356823,4.693340574550294e+16,37644828332235008,64429
6791,ebbrt,2,524288,12,0x1500,135,6675084.0,13733395273.0,4.583578352623897e+16,5540256253,7412283610033.0,4262894348931,355302
6792,ebbrt,9,64,60,0x1C00,135,708401.0,1774857951.0,628655573673175.5,13549931,17300855135.0,7824814256,9986
6793,linux,9,65536,36,0xF00,135,1647453.0,3655769227.0,3011353990164415.5,31343301967638,4346985516360362.0,3010294347098027,33667
6794,ebbrt,4,64,36,0xC00,135,424769.0,1062419263.0,225641383962623.5,8016360,10565867338.0,4738912693,9981
6795,linux,4,64,0,0x1D00,135,257032.0,370472563.0,47611651906508.0,1288439916805,82092283785240.0,38348957775122,15032
6796,ebbrt,5,8192,60,0x1B00,135,709740.0,1777922468.0,630931346219160.0,18313622,19035695254.0,9183383175,10000
6797,linux,6,64,36,0x1A00,135,584458.0,1050025711.0,306847963499819.0,5704947157913,367592651233546.0,172830962831476,9863
6798,ebbrt,8,65536,20,0x1D00,135,949380.0,2228049109.0,1057632631551210.0,104147898,123909631034.0,91149071192,35030
6799,linux,4,524288,36,0x1800,135,8398103.0,14401561633.0,6.0472898977391096e+16,929856807762930,1.1047422583166675e+17,87299802947111664,134625
6800,linux,9,524288,60,0x1700,135,8381515.0,15085040234.0,6.3217745498437256e+16,472059226795523,5.635426010019301e+16,43762201688009182,80611
6801,ebbrt,2,65536,8,0x1B00,135,1196381.0,2169206417.0,1297598671188438.5,148140753,192114062868.0,93431795427,74254
6802,linux,9,524288,12,0x1100,135,7275123.0,14498137746.0,5.2737867686546376e+16,416187988678521,4.9992535465822744e+16,38659658114431678,382446
6803,linux,1,64,36,0x1800,135,561712.0,1056107465.0,296614118190040.0,1113957243686,82245353670092.0,40856298353421,9894
6804,linux,8,524288,0,0x1C00,135,10669158.0,15580798502.0,8.311700049200066e+16,282184745447321,1.1046941115696501e+17,88780984664536477,911593
6805,linux,1,64,8,0x1100,135,257512.0,544253579.0,70075913817724.0,1256885786628,70659956928327.0,36409011781322,9993
6806,linux,1,65536,32,0x1100,135,1675236.0,3493856089.0,2926516749556002.0,19020733047742,2148224408430428.0,1560085109096726,36518
6807,linux,1,524288,60,0x1C00,135,9480826.0,15233006838.0,7.22107436439441e+16,370314585558992,4.535339019253114e+16,36362231185551894,80010
6808,ebbrt,0,524288,60,0x1800,135,7104060.0,14332124782.0,5.090813718940746e+16,4156380199,5560189548354.0,6357628822681,80444
6809,ebbrt,2,64,36,0x1C00,135,426065.0,1065524014.0,226991244512455.0,7929010,10535624204.0,4762117187,9990
6810,linux,9,524288,20,0x1900,135,8732951.0,14020577677.0,6.1220508922467416e+16,411687556600813,4.956059937816479e+16,38543312627734576,234443
6811,ebbrt,7,64,12,0x1D00,135,168916.0,364691577.0,30801121210266.0,2874029,4034449476.0,1667797240,9954
6812,ebbrt,0,64,80,0xC00,135,941756.0,2365694323.0,1113953411425594.0,17534252,22678093246.0,10228694519,9974
6813,ebbrt,5,524288,12,0x1100,135,6760364.0,13689732290.0,4.627378667147678e+16,49054130177,16288327884778.0,3234530855336,346714
6814,ebbrt,6,65536,8,0x1500,135,1061316.0,2172837652.0,1153033682735016.0,147975451,185224790775.0,93676487198,73936
6815,linux,2,524288,16,0xF00,135,6981858.0,14774750047.0,5.157760340682366e+16,496759302658543,6.040011850751082e+16,47935239096390206,298097
