sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END QPS_reported
linux 1 300 0x1c00 55 49972.1 20.0 1900.08 82810079886 135558411393 151224582562 212099277 2693926 0 26320052 73.6 91.4 233.7 357.0 380.6 435.1 60315883470835 60373887342583 50000
linux 2 300 0x1c00 55 49953.2 20.0 1896.55 82722212719 135119389161 150532427614 211424461 74048658 0 1155338569 74.9 95.7 237.9 360.2 386.5 439.6 60451467019786 60509472330386 50000
linux 0 300 0x1c00 135 99979.0 20.0 2093.52 157220938901 231872763674 245540824652 406127224 2777852 0 25859532 114.0 140.4 267.1 367.8 397.3 459.3 56721511787377 56779515817370 100000
linux 1 300 0x1c00 135 0 -19559.15 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 56721511787377 0 100000
linux 2 300 0x1c00 135 100024.2 20.0 2073.37 154456205352 222319434077 236467314570 364657273 1836889 0 13242705 105.7 130.6 257.5 364.4 392.3 444.3 57164907694806 57222912120513 100000
linux 0 300 0x1c00 95 100035.0 20.0 2224.28 155918272637 227682917785 241326524671 387327801 375985 0 19889070 109.4 136.9 263.5 366.5 395.2 455.6 58122264588348 58180267501982 100000
linux 1 300 0x1c00 95 100011.1 20.0 2087.18 156151932861 229316682328 243529385464 390007976 2152380 0 21269673 108.5 134.0 263.0 366.4 394.9 453.8 58259315171490 58317320859235 100000
linux 2 300 0x1c00 95 99916.8 20.0 2090.66 155910819317 228219094916 241839785782 389728714 798544 0 21807855 107.6 132.0 261.2 365.3 393.4 453.3 58396469981546 58454476219132 100000
linux 0 300 0x1c00 75 100016.6 20.0 2088.79 157147156679 232128558344 246486673050 398991266 2684704 0 16492996 108.1 134.3 262.6 366.4 395.8 460.9 59353681399488 59411685822998 100000
linux 1 300 0x1c00 75 99854.9 20.0 2093.7 156887548876 230021823072 243349388235 398214772 1170585 0 20204590 110.7 136.8 264.9 367.5 396.7 460.5 59490520058070 59548524419670 100000
linux 2 300 0x1c00 75 99998.3 20.0 2092.57 157157258004 231286302888 245151154030 398733857 2818394 0 17957409 109.9 136.6 264.3 367.0 396.6 460.2 59628617734745 59686622697788 100000
linux 0 300 0x1c00 55 100063.2 20.0 2065.86 157231367195 231308010654 247691157919 400580188 1970028 0 15619951 111.2 137.1 265.4 367.7 397.4 466.3 60587514267080 60645519199702 100000
linux 1 300 0x1c00 55 99962.9 20.0 2077.18 157217114207 230998983320 246176269607 402687860 2104733 0 22423815 111.2 137.6 265.3 368.0 397.8 459.7 60724657725799 60782661338864 100000
linux 2 300 0x1c00 55 99977.3 20.0 2063.16 157012534317 232223764517 249401781296 403368257 3845603 0 26594218 111.0 137.0 265.3 368.3 398.5 464.0 60861690716024 60919695331634 100000
linux 0 300 0x1c00 135 200048.4 20.0 2389.55 300922717296 398010955449 413490542269 728366728 2124047 0 20631180 138.4 170.1 295.8 400.7 440.3 534.4 57301343574344 57359346565801 200000
linux 1 300 0x1c00 135 199978.0 20.0 2393.86 301845530144 398850364405 413820962904 736341350 4134153 0 23128805 143.8 174.4 298.5 401.4 440.4 525.5 57439339806649 57497345491038 200000
linux 2 300 0x1c00 135 200087.0 20.0 2398.52 302121854038 400839321467 416145123969 746316071 3934604 0 20256703 142.9 173.0 295.8 400.4 439.8 533.1 57576149398116 57634153106351 200000
linux 0 300 0x1c00 95 200045.0 20.0 2399.3 302832547889 402955788449 418183739173 756877144 3365450 0 16675841 140.5 170.7 295.3 399.6 439.8 532.7 58532586999799 58590591750529 200000
linux 1 300 0x1c00 95 200028.8 20.0 2402.6 303327686140 404511709845 419874765800 761803088 3605396 0 11729282 142.3 171.6 294.8 399.7 439.1 529.2 58670597491690 58728603071592 200000
linux 2 300 0x1c00 95 199930.2 20.0 2403.3 303561865935 405198546650 420382575839 767843656 4645336 0 24807586 141.2 170.6 294.4 399.2 438.0 527.9 58808039729832 58866044722729 200000
linux 0 300 0x1c00 75 199978.6 20.0 2631.75 304126911947 405971961059 420673099173 775658857 5604627 0 21480416 147.6 178.5 301.8 405.2 451.3 552.8 59766837361880 59824841587454 200000
linux 1 300 0x1c00 75 200073.4 20.0 2409.56 304475630992 408965274487 424364504939 779165328 5404179 0 15167928 141.6 172.2 296.9 402.1 442.9 535.9 59904134591948 59962138993796 200000
linux 2 300 0x1c00 75 200090.9 20.0 2411.57 304837980375 407943454446 422959257826 780382609 2480457 0 18306482 145.2 175.0 299.5 403.3 445.5 539.0 60041399483308 60099405426144 200000
linux 0 300 0x1c00 55 199910.7 20.0 2048.31 303066277234 401401210834 497444154764 781661909 4604635515 0 3396196873 160.9 195.2 333.3 2178.7 5254.5 10262.8 60998547216678 61056550963200 200000
linux 1 300 0x1c00 55 199930.4 20.0 2038.76 303336687167 402280341024 500415850768 783996087 4837579436 0 3540930363 158.0 191.3 331.4 2372.3 5648.8 10217.0 61135200420193 61193206755762 200000
linux 2 300 0x1c00 55 199884.0 20.0 2048.55 302910045016 401341161991 498138335739 781093996 4629213827 0 3468491263 158.1 192.6 331.9 2320.5 5498.6 10517.4 61272375462220 61330387352307 200000
linux 0 400 0x1c00 135 0 -21128.41 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 61272375462220 0 50000
linux 1 400 0x1c00 135 50072.3 20.0 1881.05 79983344890 129582477372 143617775349 191829225 3736882 0 29996527 91.0 124.8 300.2 453.6 479.5 531.0 61706458199669 61764462056839 50000
linux 2 400 0x1c00 135 50044.3 20.0 1884.44 80502902017 131837937779 146088798272 195571014 2914964 0 33055041 96.3 129.7 304.1 455.2 480.2 532.8 61839704418983 61897709871484 50000
linux 0 400 0x1c00 95 49982.6 20.0 1897.38 81030161454 134092452855 147994698166 205101696 2430925 0 35778924 97.4 130.3 305.2 458.0 482.3 536.6 62771842836224 62829846340445 50000
linux 1 400 0x1c00 95 50072.9 20.0 1897.22 81176039786 133288650933 147054368439 206009408 3417563 0 36267487 97.2 131.4 303.8 456.5 481.5 535.2 62903577841370 62961584259524 50000
linux 2 400 0x1c00 95 50002.6 20.0 1890.81 81220782421 135063666472 149558145325 206082732 1438980 0 43579373 97.1 128.0 303.2 455.8 480.7 534.6 63035258089953 63093263325112 50000
linux 0 400 0x1c00 75 49986.4 20.0 1897.24 81590351228 135649796287 149761025439 211133691 3906590 0 231892323 95.2 128.6 302.0 455.9 480.7 534.6 63969026195558 64027029136109 50000
linux 1 400 0x1c00 75 50077.0 20.0 1892.78 81682538563 135818109829 150118456239 210944738 1905648 0 44698744 98.8 132.0 304.5 457.0 480.8 536.7 64101416347015 64159421722250 50000
linux 2 400 0x1c00 75 50014.4 20.0 1894.87 81522339917 135160057358 149412937308 210598716 4716125 0 70467071 98.5 130.6 305.4 457.2 481.7 536.1 64233311151414 64291316217938 50000
linux 0 400 0x1c00 55 49986.4 20.0 1889.43 81774291440 136678034357 151055313854 212171112 28342541 0 4642734584 97.8 130.2 305.7 456.8 481.5 535.9 65165420821562 65223425711981 50000
linux 1 400 0x1c00 55 50046.5 20.0 1896.32 81562791415 135625998437 149514922942 212464203 2314983 0 42960368 97.8 130.7 304.7 456.9 481.5 536.5 65298759564075 65356761841080 50000
linux 2 400 0x1c00 55 50105.4 20.0 1894.96 81924573849 136309640767 150525119846 213226669 3641443 0 27047140 96.3 129.0 304.3 458.7 481.9 536.4 65430669115326 65488675044202 50000
linux 0 400 0x1c00 135 99953.4 20.0 2083.1 153662217049 225845714936 237966951434 373301037 4380276 0 23026957 135.0 167.6 327.6 464.6 486.0 549.6 61972683037627 62030689198880 100000
linux 1 400 0x1c00 135 100107.9 20.0 2083.5 154136054089 227490637218 240203257173 376198054 2032639 0 21633217 138.8 171.8 333.8 467.6 488.0 554.9 62106483368654 62164488525701 100000
linux 2 400 0x1c00 135 100029.3 20.0 2081.59 154250899039 228728045148 242218878219 379276298 4735990 0 16925038 135.5 168.2 330.1 468.2 489.2 557.9 62239703242872 62297705543491 100000
linux 0 400 0x1c00 95 100100.2 20.0 2091.29 154772568762 229469622979 241593357180 391365591 2036670 0 26064243 139.2 173.1 334.0 468.8 488.9 560.0 63167952785469 63225954855841 100000
linux 1 400 0x1c00 95 99944.4 20.0 2090.19 154878006974 230004330798 242837919121 389641822 2668116 0 32756544 136.7 170.0 331.6 468.1 488.8 557.1 63302074581847 63360078166371 100000
linux 2 400 0x1c00 95 99984.5 20.0 2088.44 154891967823 231127904250 244247939141 392014014 1647867 0 18170936 137.7 170.5 330.8 467.0 487.9 556.6 63435131878465 63493135501918 100000
linux 0 400 0x1c00 75 100000.8 20.0 2093.97 155620955561 230470187462 242473492796 398469318 2690794 0 24206561 142.3 175.2 334.7 468.6 488.6 558.4 64365818319275 64423820585824 100000
linux 1 400 0x1c00 75 100057.3 20.0 2098.4 155629834188 230616631342 242477650700 398776155 2392500 0 18613331 137.4 170.2 330.1 466.7 487.7 556.3 64498710514684 64556714191623 100000
linux 2 400 0x1c00 75 99969.9 20.0 2091.39 155590765601 232669574161 245510665783 399454539 2751926 0 12238754 139.4 172.2 333.9 468.2 488.4 559.3 64632185288972 64690190045995 100000
linux 0 400 0x1c00 55 99991.8 20.0 2199.25 155822858003 234528457467 251410761980 402954206 7145687 0 24580690 134.4 168.5 331.6 469.6 490.0 565.7 65563830399830 65621833893493 100000
linux 1 400 0x1c00 55 99918.0 20.0 2064.99 155611990616 232324196039 248330736766 401317182 2744792 0 22929662 140.3 173.9 336.8 470.0 490.1 562.6 65697560817681 65755565810681 100000
linux 2 400 0x1c00 55 99999.2 20.0 2071.79 155958896222 233207540331 248419412879 402516032 3229614 0 18077121 136.3 170.3 333.1 469.4 489.7 566.4 65830769020596 65888773719739 100000
linux 0 400 0x1c00 135 199784.1 20.0 2400.5 300643338629 406028389147 421216226833 740535436 5432715 0 18363873 180.3 218.0 374.6 493.3 535.4 632.0 62372612775380 62430617167765 200000
linux 1 400 0x1c00 135 199901.1 20.0 2409.51 300663158940 408978295674 423837615771 744808062 3518889 0 15054567 183.3 222.3 377.4 499.5 539.0 639.3 62505365289745 62563368769695 200000
linux 2 400 0x1c00 135 200107.3 20.0 2411.42 301392666515 410738885455 426066953941 750243643 7185620 0 23676093 169.6 209.5 372.2 494.3 537.6 639.1 62638880670512 62696885465028 200000
linux 0 400 0x1c00 95 200056.2 20.0 2409.47 302526942319 412806078506 428185777780 763671407 6194748 0 21110318 167.6 208.2 374.6 505.1 552.0 655.4 63568163632865 63626167610045 200000
linux 1 400 0x1c00 95 199983.2 20.0 2414.32 302526802736 412779273999 428000352418 767740876 4892010 0 17242443 185.9 225.4 381.2 510.3 556.4 661.9 63702201099215 63760205069087 200000
linux 2 400 0x1c00 95 200048.4 20.0 2415.71 303335054590 414666188314 430216682522 773955428 6168648 0 15867089 184.1 223.1 378.5 503.1 546.3 644.5 63836095990492 63894100438818 200000
linux 0 400 0x1c00 75 200138.2 20.0 2417.1 303808080920 415934111015 431154443951 775091989 5703111 0 14570557 185.4 225.2 382.5 506.9 551.8 651.6 64765325990004 64823331856629 200000
linux 1 400 0x1c00 75 199908.5 20.0 2420.25 303505884575 415962994914 431115700328 775795250 5426393 0 17627215 191.1 230.6 383.8 510.1 554.1 651.6 64898548830943 64956552151658 200000
linux 2 400 0x1c00 75 200059.6 20.0 2414.9 303764459757 417299106621 435250427702 780575213 8795816 0 23647731 178.9 219.0 375.7 498.1 538.8 637.9 65032824459154 65090830766712 200000
linux 0 400 0x1c00 55 199947.9 20.0 2057.11 302088171487 411003346856 505948118302 781067920 5240074525 0 4035869738 188.3 232.7 413.0 1107.5 4972.3 10098.3 65964224053784 66022226838933 200000
linux 1 400 0x1c00 55 0 -22746.29 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 65964224053784 0 200000
linux 2 400 0x1c00 55 199919.1 20.0 2077.36 297786101223 386158656412 465195735569 715908892 3241272812 0 3030033071 194.8 233.7 397.5 595.3 2531.8 9015.8 66386756494200 66444755342987 200000
linux 0 50 0x1b00 135 49986.0 20.0 1881.56 87092730945 146178112141 158663354060 202800976 744633 0 34042172 56.8 59.3 77.4 133.7 163.3 203.3 66528248670196 66586253849981 50000
linux 1 50 0x1b00 135 49932.0 20.0 1871.7 87423567734 146801719119 159473092002 204109552 7248144 0 8098554326 57.6 60.5 78.8 134.4 164.9 203.8 66684271640986 66742275556086 50000
linux 2 50 0x1b00 135 49968.1 20.0 1881.45 87455836089 147155761518 160062278506 204544085 2147334 0 24625582 56.9 59.4 77.6 133.8 164.6 204.3 66841087897976 66899093727805 50000
linux 0 50 0x1b00 95 49949.2 20.0 1884.64 87546931069 147539054718 159897405444 210526770 4909033 0 19256290 57.1 59.9 77.8 133.0 165.2 205.3 68108806322871 68166811580867 50000
linux 1 50 0x1b00 95 49978.0 20.0 1883.92 87545503593 148100371316 160879552591 210558891 3037866 0 13666714 58.1 61.0 78.8 134.3 165.6 206.7 68264936004261 68322939739821 50000
linux 2 50 0x1b00 95 50015.5 20.0 1885.06 87757826554 148008812587 160625778550 211343270 2441626 0 22335104 57.0 59.6 77.6 131.9 165.0 204.4 68420598286131 68478603473427 50000
linux 0 50 0x1b00 75 49989.9 20.0 1885.79 87925450345 148712222143 161241612110 213807638 2716691 0 265256388 57.3 60.1 78.4 136.0 167.2 206.1 69692962652528 69750967685638 50000
linux 1 50 0x1b00 75 49964.5 20.0 1867.92 88196119673 148899137903 161393015455 215469498 49200211 0 21573665616 57.2 60.0 79.3 136.8 168.9 209.9 69848848150901 69906852075680 50000
linux 2 50 0x1b00 75 49931.2 20.0 1882.24 87958850355 148940204113 161752023072 214504786 1997520 0 995304273 57.2 60.0 78.6 136.2 168.2 209.2 70004426588544 70062432109102 50000
linux 0 50 0x1b00 55 50018.1 20.0 2025.74 88057506283 149198885595 161826856064 215366879 804692 0 22874620 57.5 60.4 78.2 135.9 167.6 206.4 71271750322242 71329755699185 50000
linux 1 50 0x1b00 55 49981.3 20.0 1883.91 88117768860 149520936521 162176836619 215941835 4088768 0 20894877 57.2 60.0 78.6 136.4 168.1 207.8 71426890751261 71484896170508 50000
linux 2 50 0x1b00 55 50020.1 20.0 1884.58 88277116118 149436424080 161978660421 216895885 1147733 0 31834199 57.2 59.9 78.3 134.9 167.8 207.9 71583713420874 71641719650880 50000
linux 0 50 0x1b00 135 100078.5 20.0 2075.61 164519561261 265689025719 285496952935 394527058 2746706 0 15796764 58.2 61.5 85.8 155.3 184.2 235.8 66997136410393 67055141626234 100000
linux 1 50 0x1b00 135 100183.6 20.0 2075.92 164775898258 266139880549 286005749003 395553871 2848931 0 10130831 58.3 61.5 86.1 156.4 185.3 241.6 67170282457727 67228288470224 100000
linux 2 50 0x1b00 135 99812.2 20.0 2076.57 164246306766 265180351081 284889668778 395523495 6127410 0 149012179 58.0 61.2 85.3 154.6 183.8 235.3 67344333353242 67402338403145 100000
linux 0 50 0x1b00 95 99925.5 20.0 2077.26 165039923866 267380361185 287280441277 404442703 2887414 0 15479620 57.7 60.8 84.2 154.0 183.5 233.3 68576802736724 68634806700813 100000
linux 1 50 0x1b00 95 100007.0 20.0 2078.44 165246205251 268189008580 288136238034 406755166 2789771 0 14840199 58.0 61.2 84.4 154.8 183.9 232.7 68750575183723 68808580165171 100000
linux 2 50 0x1b00 95 100057.1 20.0 2080.49 165765943469 269116211428 289146951109 409131640 6615364 0 17556426 59.4 62.3 86.1 156.5 186.1 237.2 68924452569940 68982458415596 100000
linux 0 50 0x1b00 75 99947.8 20.0 2081.55 165394549376 269595192412 289644410323 412362555 2761177 0 14171459 58.2 61.5 85.8 157.8 187.3 238.7 70160462809844 70218469827255 100000
linux 1 50 0x1b00 75 100015.5 20.0 2081.79 165860753703 269993956008 290062892851 411357792 6063842 0 16528608 58.0 61.2 85.1 157.6 186.3 241.4 70333948172878 70391953511555 100000
linux 2 50 0x1b00 75 99960.0 20.0 2081.45 165822532033 270148053171 290276431277 413772459 4546649 0 15791660 58.2 61.4 86.0 159.2 189.0 244.0 70507598764601 70565604359377 100000
linux 0 50 0x1b00 55 100091.6 20.0 2069.91 166189484942 270845724579 292447407643 417288121 5556110 0 13922610 59.8 62.4 85.8 158.1 187.7 239.6 71739172858533 71797178152062 100000
linux 1 50 0x1b00 55 100098.9 20.0 2287.66 165869587078 270454786371 292693271267 415387872 5283191 0 18057807 58.3 61.5 86.7 161.9 191.2 248.7 71913080934269 71971086069823 100000
linux 2 50 0x1b00 55 100129.1 20.0 2067.51 166265620202 271167816755 293160526488 417475682 3530373 0 11484348 60.1 62.7 87.1 159.6 189.1 245.3 72087033779387 72145039009445 100000
linux 0 50 0x1b00 135 200237.9 20.0 2410.18 312579234398 474624174431 509782785692 780654722 107265287 0 233749512 61.7 67.1 107.1 215.7 262.2 393.2 67517461854790 67575467286032 200000
linux 1 50 0x1b00 135 200111.9 20.0 2411.26 312936379519 476398195613 511687469007 787452292 46176613 0 111921179 61.5 67.7 108.0 218.1 264.1 385.1 67715013989745 67773019151274 200000
linux 2 50 0x1b00 135 199851.1 20.0 2410.52 312833328137 475664240267 510899606316 790080657 67939199 0 194027371 61.8 67.1 106.1 209.5 251.2 363.4 67911370854067 67969376203900 200000
linux 0 50 0x1b00 95 199805.0 20.0 2415.74 313816684266 479241133393 514740990454 803125074 20936115 0 49096420 62.1 67.5 107.3 215.2 259.4 378.5 69099286436015 69157291772826 200000
ebbrt 0 50 0x1b00 135 0 10.01 472.54 10353597 39626551 1627124 102594 0 0 275835288343 0 0 0 0 0 0 37678875995782 37707905044856
ebbrt 1 50 0x1b00 135 0 10.01 381.22 14655051 51100386 2082772 118866 0 0 370428398131 0 0 0 0 0 0 37872650296439 37901681005726
ebbrt 0 50 0x1b00 95 0 10.01 453.96 19360743 55243975 2145780 111262 0 0 380935714671 0 0 0 0 0 0 38260413056176 38289444691504
ebbrt 1 50 0x1b00 95 0 10.01 441.23 18248785 54933947 2170927 110826 0 0 288356905762 0 0 0 0 0 0 38454305470206 38483336407682
ebbrt 0 50 0x1b00 75 0 10.01 337.45 18563088 48775085 1870927 86310 0 0 342209475054 0 0 0 0 0 0 38841803704298 38870833192970
ebbrt 0 50 0x1b00 135 0 10.01 472.54 10353597 39626551 1627124 102594 0 0 275835288343 0 0 0 0 0 0 37678875995782 37707905044856
ebbrt 1 50 0x1b00 135 0 10.01 381.22 14655051 51100386 2082772 118866 0 0 370428398131 0 0 0 0 0 0 37872650296439 37901681005726
ebbrt 0 50 0x1b00 95 0 10.01 453.96 19360743 55243975 2145780 111262 0 0 380935714671 0 0 0 0 0 0 38260413056176 38289444691504
ebbrt 1 50 0x1b00 95 0 10.01 441.23 18248785 54933947 2170927 110826 0 0 288356905762 0 0 0 0 0 0 38454305470206 38483336407682
ebbrt 0 50 0x1b00 75 0 10.01 337.45 18563088 48775085 1870927 86310 0 0 342209475054 0 0 0 0 0 0 38841803704298 38870833192970
ebbrt 1 50 0x1b00 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ebbrt 0 50 0x1b00 55 0 10.01 378.4 16986935 45559689 1734490 86377 0 0 322492749792 0 0 0 0 0 0 40231547381768 40260576993432
ebbrt 1 50 0x1b00 55 0 10.01 395.83 17091379 48874232 1896994 98085 0 0 262654343715 0 0 0 0 0 0 40425440151409 40454468897238
ebbrt 0 50 0x1b00 135 0 10.01 340.99 17458109 54112491 2174277 115320 0 0 339377597011 0 0 0 0 0 0 40813017576266 40842049771464
ebbrt 1 50 0x1b00 135 0 10.01 317.99 17885289 53832131 2140032 113937 0 0 349571422739 0 0 0 0 0 0 41006681921522 41035715524456
ebbrt 0 50 0x1b00 95 0 10.01 460.94 16317241 45015275 1783288 86995 0 0 330431284699 0 0 0 0 0 0 41394314991164 41423345647041
ebbrt 1 50 0x1b00 95 0 10.01 436.06 15570407 49009859 2006111 104734 0 0 285927101264 0 0 0 0 0 0 41588206160798 41617237504128
ebbrt 0 50 0x1b00 75 0 10.01 395.04 15824570 44731279 1732991 86742 0 0 237588854654 0 0 0 0 0 0 41975794471910 42004824059182
ebbrt 1 50 0x1b00 75 0 10.01 413.53 16179137 52554898 2143530 113775 0 0 18446702168138082662 0 0 0 0 0 0 42169659747902 42198689922304
ebbrt 0 50 0x1b00 55 0 10.01 318.92 16427049 50526825 1971971 107011 0 0 374770695209 0 0 0 0 0 0 42557256710254 42586288241316
ebbrt 1 50 0x1b00 55 0 10.01 436.13 15784610 42677572 1636725 79388 0 0 278796876107 0 0 0 0 0 0 42751252746696 42780281566900
ebbrt 0 50 0x1b00 135 0 10.01 339.31 15790041 46977438 1884597 89603 0 0 363280164757 0 0 0 0 0 0 43138793998616 43167824775244
ebbrt 1 50 0x1b00 135 0 10.01 319.96 15253144 45445853 1776250 97088 0 0 344458481372 0 0 0 0 0 0 43332558550313 43361591949320
ebbrt 0 50 0x1b00 95 0 10.01 340.33 14473161 43124331 1719436 88990 0 0 330385482215 0 0 0 0 0 0 43720311415562 43749340982768
ebbrt 1 50 0x1b00 95 0 15152.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43943064698449
ebbrt 0 50 0x1b00 75 0 10.01 340.0 14277975 46782571 1877845 104597 0 0 294081265410 0 0 0 0 0 0 44301576392080 44330607812820
ebbrt 1 50 0x1b00 75 0 10.01 414.6 12913119 44555822 1884142 102502 0 0 247382787695 0 0 0 0 0 0 44495569055254 44524598236130
ebbrt 0 50 0x1b00 55 0 10.01 415.85 13916916 46788732 1918578 106331 0 0 18446699509143406813 0 0 0 0 0 0 44883490133941 44912518547028
ebbrt 1 50 0x1b00 55 0 10.01 453.14 13917091 39244290 1529631 78621 0 0 381424484528 0 0 0 0 0 0 45077186104318 45106216155082
ebbrt 0 100 0x1b00 135 0 10.01 414.07 13210692 36997112 1473934 73585 0 0 337728212035 0 0 0 0 0 0 45464901542741 45493933223281
ebbrt 1 100 0x1b00 135 0 10.01 393.7 11716569 40085963 1729922 92463 0 0 222073173792 0 0 0 0 0 0 45658736847566 45687767002150
ebbrt 0 100 0x1b00 95 0 10.01 356.9 12466923 44567465 1921489 110859 0 0 299759398304 0 0 0 0 0 0 46046242143145 46075272544377
ebbrt 1 100 0x1b00 95 0 10.01 414.63 12475347 40302632 1660295 90256 0 0 330707728272 0 0 0 0 0 0 46239900448814 46268929635360
ebbrt 0 100 0x1b00 75 0 10.01 402.89 11734636 40115513 1720756 96298 0 0 275748173793 0 0 0 0 0 0 46627570506526 46656600300389
ebbrt 1 100 0x1b00 75 0 10.01 324.53 12672322 48372226 2116232 127630 33215904 0 321079604065 0 0 0 0 0 0 46821324670673 46850355942370
ebbrt 0 100 0x1b00 55 0 10.01 456.67 11524982 41507683 1804000 102584 0 0 331700927290 0 0 0 0 0 0 47208821413586 47237849837614
ebbrt 1 100 0x1b00 55 0 10.01 383.25 11815541 42407184 1903481 104859 0 0 36893393577120513421 0 0 0 0 0 0 47402590573798 47431619859072
ebbrt 0 100 0x1b00 135 0 10.01 470.32 16074280 47367075 1915609 98110 0 0 331159698376 0 0 0 0 0 0 47790300582053 47819331233392
ebbrt 1 100 0x1b00 135 0 10.01 429.91 19399173 58325866 2367101 141889 33187310 0 281665961208 0 0 0 0 0 0 47983930908817 48012962069814
ebbrt 0 100 0x1b00 95 0 10.01 423.67 19774559 62326948 2523922 143355 66413219 0 378504137142 0 0 0 0 0 0 48371649823190 48400682282906
ebbrt 1 100 0x1b00 95 0 10.01 413.33 18949473 58621787 2396823 124302 0 0 373102323063 0 0 0 0 0 0 48565770634414 48594800335681
ebbrt 0 100 0x1b00 75 0 10.01 339.43 18407769 59658356 2535567 134694 33178001 0 238135146417 0 0 0 0 0 0 48953620877763 48982650705578
ebbrt 1 100 0x1b00 75 0 10.01 459.3 18140598 55168724 2176034 123215 0 0 310987188350 0 0 0 0 0 0 49147363530996 49176394854602
ebbrt 0 100 0x1b00 55 0 10.01 347.27 18359611 55283508 2243710 122350 33203376 0 340301305040 0 0 0 0 0 0 49534889490430 49563917653171
ebbrt 1 100 0x1b00 55 0 10.01 339.89 18350727 58745111 2432647 132837 33270656 0 301786437839 0 0 0 0 0 0 49728549486942 49757583373806
ebbrt 0 100 0x1b00 135 0 10.01 507.26 17316619 53397738 2185000 113565 33290289 0 297417735072 0 0 0 0 0 0 50116282577557 50145314937542
ebbrt 1 100 0x1b00 135 0 10.01 340.4 16814122 49781199 2042701 104470 66465738 0 325572594162 0 0 0 0 0 0 50310376983058 50339407018728
ebbrt 0 100 0x1b00 95 0 10.01 272.43 17174145 58549323 2429657 133257 66510166 0 281062286449 0 0 0 0 0 0 50698129019732 50727161792290
ebbrt 1 100 0x1b00 95 0 10.01 339.58 16582505 50422526 2039079 108378 67094487 0 308958409569 0 0 0 0 0 0 50891953383065 50920984116714
ebbrt 0 100 0x1b00 75 0 10.01 422.21 16007739 53189403 2236888 120455 99556942 0 307438162405 0 0 0 0 0 0 51279375298566 51308405407114
ebbrt 1 100 0x1b00 75 0 10.01 459.84 16836781 48554253 1921846 97448 0 0 317374945937 0 0 0 0 0 0 51473265880026 51502294492957
ebbrt 0 100 0x1b00 55 200131.8 20.0 2077.31 239232445751 247206629083 9626301390 608663802 0 0 249542448 56.1 64.7 119.4 212.3 253.2 1919.6 909491266288 967494763281
ebbrt 1 100 0x1b00 55 199858.7 20.0 2081.91 47733966709 49793924789 2051245405 454867567 4221820 0 256350459 55.9 64.4 118.7 216.2 261.4 2409.3 1144592464338 1202594781468
ebbrt 0 200 0x1b00 135 49917.1 20.0 1813.12 22954744243 63511769874 2829539355 113852384 979446 0 17840075 55.2 64.1 154.4 249.5 273.9 335.6 1614702914922 1672704860298
ebbrt 1 200 0x1b00 135 49906.1 20.0 1815.54 24081723247 66384216444 2342908684 116382606 622108 0 14675218 55.9 65.2 156.4 250.4 275.1 337.6 1843231708630 1901233779892
ebbrt 0 200 0x1b00 95 50004.0 20.0 1818.54 24453738736 77450767300 3948242171 125395739 215905 0 13959382 55.5 64.4 154.7 250.5 275.5 340.6 2300154136482 2358155789304
ebbrt 1 200 0x1b00 95 50064.4 20.0 1818.01 25008851826 79975953055 3968373006 125803362 1101681 0 14190164 54.7 63.6 155.2 250.0 274.9 338.6 2528995153097 2586997504348
ebbrt 0 200 0x1b00 75 50001.4 20.0 1816.03 26713456697 85119982736 3952773151 137415941 652471 0 7350282 54.7 63.5 154.9 250.2 274.5 341.4 2985816390712 3043818029394
ebbrt 1 200 0x1b00 75 49982.0 21.45 1817.65 26025966059 87297125612 3958638925 138176231 581073 0 7030499957 55.5 64.5 155.3 250.1 275.1 341.2 3210084757946 3272297234998
ebbrt 0 200 0x1b00 55 49969.3 20.0 1820.19 27568438742 92461691992 3980998240 140592744 812899 0 20420437 55.6 64.7 154.8 249.7 274.8 343.0 3671655809010 3729659738132
ebbrt 1 200 0x1b00 55 50082.2 20.0 1819.88 26891168451 93910232961 3984263009 139576477 1580384 0 14188772 56.0 65.1 156.9 250.6 274.8 340.9 3900093955209 3958095422920
ebbrt 0 200 0x1b00 135 99998.3 20.0 1974.27 43306002346 142086413309 6622859813 263096264 1171078 0 29185368 62.5 75.8 166.3 257.1 287.0 353.0 4357294459416 4415298931328
ebbrt 1 200 0x1b00 135 99961.9 20.0 1972.32 46878529659 150687114790 6615836771 245144797 312504 0 11704139 62.1 75.6 166.0 257.1 286.2 353.0 4586213691794 4644215824220
ebbrt 0 200 0x1b00 95 100090.2 20.0 1976.02 47156707780 161501709933 6652551895 266522285 0 0 20880000 62.9 76.4 168.5 259.0 288.6 356.5 5044850914646 5102854409458
ebbrt 1 200 0x1b00 95 99979.9 20.0 1977.72 48465099632 168179086605 6657483523 266730101 450486 0 15675602 62.9 76.5 169.0 260.5 290.6 357.6 5274271621932 5332273549806
