sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 num_interrupts
linux 0 6 0xf00 135 142.0 148.0 155.0 165.0 205739 30.1 620.96 20891012676 45179352184 87332439731 28823457 37842564 0 602973249 272221333552200 272308622573450 411553
linux 1 6 0xf00 135 142.0 147.0 155.0 165.0 206110 30.1 615.19 20715195847 45152968888 87284661274 28868638 39150 0 0 272345368994090 272432659857209 412266
linux 2 6 0xf00 135 142.0 149.0 155.0 166.0 205209 30.0 623.5 20804079435 45011930477 87016548154 28724606 1902777 0 1661424645 272473888591484 272560889276369 410487
linux 3 6 0xf00 135 142.0 148.0 155.0 165.0 205508 30.1 632.61 20840953448 45151863148 87283633862 28762966 1322516 0 1685900123 272598333505562 272685621337001 411137
linux 4 6 0xf00 135 143.0 149.0 155.0 166.0 205189 30.1 614.84 20717267695 45151189249 87281706145 28641568 0 0 40571 272721835021947 272809124404202 410433
linux 0 6 0xd00 135 165.0 172.0 180.0 192.0 177259 30.1 581.09 18015777129 39134955799 87286687388 24901931 0 0 254925109 273459475812454 273546765729224 354598
linux 1 6 0xd00 135 165.0 171.0 180.0 192.0 176887 30.0 577.31 17944694406 39003250433 86993130277 24798858 40339 0 387150 273580562168289 273667563518208 353825
linux 2 6 0xd00 135 165.0 174.0 180.0 193.0 176961 30.1 579.17 17986106044 39131971906 87280454824 24858084 55651 0 151728 273701359051390 273788647320868 354016
linux 3 6 0xd00 135 164.0 172.0 179.0 192.0 178366 30.1 584.1 18079043060 39159360276 87336682373 25017107 41511035 0 515785068 273823326969948 273910615874322 356821
linux 4 6 0xd00 135 165.0 172.0 180.0 193.0 177499 30.1 594.11 18041486608 39139177739 87294108633 24856601 981882 0 1575480042 273946629334388 274033923442004 355091
linux 0 8 0x1d00 135 82.0 83.0 85.0 92.0 359621 30.1 969.78 38013515752 87128445357 87128357857 48533087 32103 0 105270 274679634711064 274766925267484 719324
linux 1 8 0x1d00 135 82.0 83.0 85.0 91.0 360428 30.1 971.87 38031244061 87170280732 87170347827 48364404 0 0 118378 274806266171250 274893554230529 720927
linux 2 8 0x1d00 135 82.0 83.0 85.0 91.0 359268 30.1 972.1 37738238978 87073126238 87072812098 48649237 0 0 80562 274934286435690 275021577432341 718582
linux 3 8 0x1d00 135 82.0 83.0 85.0 91.0 360874 30.1 972.31 37808601329 87040555013 87040627289 48919205 135285 0 246674 275061610700738 275148897504766 721829
linux 4 8 0x1d00 135 82.0 83.0 85.0 92.0 360387 30.1 976.1 38086246561 87164150488 87166467453 48565798 5865685 0 542030097 275188958278510 275276248676478 720833
