sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 START_RDTSC END_RDTSC
linux 2 36 0xd00 55 168.0 174.0 183.0 195.0 174845 30.1 599.4 19515366003 40193696287 89640833931 23238030 25711226 0 574198782 41767840053448 41855129055732
linux 3 36 0xd00 55 167.0 176.0 183.0 197.0 174631 30.1 579.36 17654110767 39132177026 87277361684 23310783 43993 0 34191 41892780360432 41980070227098
linux 4 36 0xd00 55 169.0 176.0 185.0 198.0 173752 30.1 579.42 17595388159 39135755449 87282515738 23222749 0 0 43558 42015934932070 42103225366437
linux 0 40 0x1d00 55 100.0 102.0 104.0 110.0 293635 30.1 952.21 30816947282 73484764946 73489202673 35605893 2901943 0 475786615 42138615643006 42225904096114
linux 1 40 0x1d00 55 101.0 102.0 104.0 110.0 293528 30.1 953.66 31055610699 73319262964 73322173577 35750489 26181113 0 261320914 42265757415748 42353048213412
linux 2 40 0x1d00 55 100.0 101.0 104.0 110.0 294549 30.1 973.31 30917312555 73259583653 73264074774 37109273 41027721 0 2243756854 42392188676044 42479475484928
linux 3 40 0x1d00 55 100.0 101.0 105.0 110.0 293909 30.1 953.65 31067593432 73348114375 73349432417 37322597 2945327 0 294425545 42518906832314 42606197207978
linux 4 40 0x1d00 55 100.0 102.0 104.0 110.0 294364 30.1 953.31 30887072399 73212986897 73215339462 37178251 2111171 0 278463249 42645575850850 42732863942834
linux 0 40 0x1b00 55 104.0 106.0 111.0 116.0 281323 30.1 895.5 29566166629 70120990598 75315191878 36001649 32422 0 0 42771917225828 42859205826695
linux 1 40 0x1b00 55 105.0 106.0 111.0 116.0 280959 30.1 899.99 29542490938 70313540796 75524779837 35850336 121162 0 762842680 42898545416232 42985835040630
linux 2 40 0x1b00 55 105.0 106.0 111.0 116.0 280946 30.1 895.55 29762544660 70271144098 75477034846 35935449 2831531 0 224973068 43023807911454 43111099964800
linux 3 40 0x1b00 55 104.0 106.0 112.0 116.0 281260 30.1 894.21 29808795258 70147891431 75344671219 36053545 97643 0 317550 43150088219884 43237373595352
linux 4 40 0x1b00 55 105.0 106.0 111.0 116.0 281032 30.1 895.66 29609552151 70397591535 75612989340 36193030 40571 0 150496805 43276438220178 43363726856016
linux 0 40 0x1900 55 109.0 111.0 113.0 119.0 270468 30.1 850.58 28494776591 67629459982 78450124619 34551125 52034700 0 1309417309 43402779196000 43490068962512
linux 1 40 0x1900 55 110.0 111.0 114.0 120.0 269362 30.1 839.51 28400125559 67690578540 78519449989 34501275 2794788 0 247898467 43528618994890 43615909213476
linux 2 40 0x1900 55 109.0 111.0 114.0 120.0 270598 30.1 840.7 28598332947 67380330929 78160488134 34534271 53789751 0 201373390 43654464263140 43741752285006
linux 3 40 0x1900 55 109.0 110.0 115.0 120.0 270773 30.1 840.07 28769999406 66982128061 77698882258 34516709 34723121 0 234347956 43780474896670 43867765774352
linux 4 40 0x1900 55 109.0 111.0 114.0 120.0 270851 30.1 837.6 28381740415 67283421163 78046731893 34431047 179626 0 221154 43905662047292 43992948528986
linux 0 40 0x1700 55 114.0 116.0 119.0 126.0 258759 30.1 787.03 27106253662 64058182035 80764731808 33017769 0 0 37613 44030556013371 44117846148247
linux 1 40 0x1700 55 114.0 116.0 119.0 126.0 258652 30.1 792.76 27071745549 64091936003 80808088055 32975997 2921112 0 595969981 44157824961859 44245113204104
linux 2 40 0x1700 55 114.0 116.0 119.0 126.0 258192 30.1 787.12 27035389457 64049724695 80753849906 32802954 0 0 0 44283223992009 44370512295505
linux 3 40 0x1700 55 114.0 115.0 120.0 125.0 259176 30.1 787.85 27109761303 63830799464 80477260434 33009429 0 0 0 44409333012351 44496622672471
linux 4 40 0x1700 55 114.0 115.0 119.0 125.0 259759 30.1 788.18 27126953023 63788660695 80424848618 33191539 0 0 0 44535323413047 44622613486142
linux 0 40 0x1500 55 121.0 123.0 127.0 133.0 244698 30.1 742.49 25666894906 60437665225 83455151650 31521848 2800269 0 397020208 44660971755535 44748261943422
linux 1 40 0x1500 55 120.0 123.0 127.0 133.0 244955 30.1 744.53 25698687498 60432612807 83451562697 31335794 54167476 0 751170122 44787168947430 44874453892767
linux 2 40 0x1500 55 121.0 123.0 126.0 133.0 244474 30.1 738.94 25622970032 60434144945 83451140370 31458396 148944 0 190559 44912871003173 45000160329842
linux 3 40 0x1500 55 121.0 123.0 127.0 134.0 244100 30.1 744.29 25620150396 60440117637 83460433130 31401961 1398699 0 815065300 45037466694851 45124756486537
linux 4 40 0x1500 55 120.0 123.0 127.0 133.0 244805 30.1 740.17 26073218257 60477945721 83511850362 31425005 51968 0 129249578 45162021299651 45249309028792
linux 0 40 0x1300 55 128.0 130.0 135.0 143.0 231040 30.1 698.85 24243982748 56444102237 86144638040 29785696 0 0 694584742 45287153029555 45374441796404
linux 1 40 0x1300 55 128.0 130.0 135.0 143.0 230799 30.1 694.39 24318171097 56439445232 86136666607 28815908 53070 0 93699 45411948929701 45499238172215
linux 2 40 0x1300 55 128.0 130.0 135.0 143.0 230607 30.1 694.01 24391737435 56488143801 86211424286 28109167 73863 0 151177 45537234733877 45624525204527
linux 3 40 0x1300 55 128.0 130.0 137.0 144.0 229956 30.1 698.71 24436942004 56561188281 86322261184 28195385 58106662 0 390652330 45662405925625 45749692021995
linux 4 40 0x1300 55 128.0 130.0 136.0 144.0 230378 30.1 695.12 24484707341 56469095371 86182504993 28047182 0 0 182729 45786506830021 45873794658008
linux 0 40 0x1100 55 139.0 142.0 148.0 158.0 212479 30.1 653.67 22149054364 51168653489 87277370645 26164358 0 0 97266 45911797888590 45999087236808
linux 1 40 0x1100 55 139.0 142.0 148.0 157.0 213558 30.1 653.99 22317499037 51170636389 87278653489 26358980 0 0 0 46035312307522 46122601980766
linux 2 40 0x1100 55 139.0 142.0 147.0 157.0 213577 30.1 656.85 22537925762 51191703985 87316023440 26392486 0 0 404446963 46159591381571 46246881713370
linux 3 40 0x1100 55 139.0 142.0 148.0 157.0 213860 30.1 655.84 22462739599 51170913450 87282131256 26354988 35699 0 326624941 46284334938956 46371622720850
linux 4 40 0x1100 55 139.0 142.0 148.0 157.0 213038 30.1 653.62 22212671199 51169403124 87278858461 26345077 0 0 0 46411855783784 46499145190898
linux 0 40 0xf00 55 143.0 149.0 156.0 168.0 204642 30.1 616.12 20570046989 45153105416 87283053746 26101989 90770 0 34191 46537235117152 46624527834135
linux 1 40 0xf00 55 143.0 150.0 156.0 167.0 204387 30.1 620.97 20635642517 45155071595 87283879608 26059745 2787799 0 683518835 46661951500904 46749236375352
linux 2 40 0xf00 55 142.0 149.0 155.0 167.0 205281 30.1 615.74 20445348664 45151699349 87275772136 26080597 34974 0 36424 46786407733371 46873696206147
linux 3 40 0xf00 55 142.0 149.0 155.0 167.0 204883 30.1 616.43 20544720690 45152756909 87282060090 26061255 108344 0 63916 46914579222338 47001868367570
linux 4 40 0xf00 55 144.0 150.0 156.0 168.0 203723 30.1 619.75 20578212943 45157588525 87290427054 26004136 2829559 0 452805362 47038952101838 47126241059548
linux 0 40 0xd00 55 166.0 173.0 180.0 194.0 176820 30.1 582.37 17892348366 39136661774 87287185463 23537581 2762366 0 416896924 47163236707220 47250526755025
linux 1 40 0xd00 55 166.0 173.0 180.0 194.0 175943 30.0 591.02 17772515419 39009276276 87001091415 23372478 48138782 0 1349657593 47287266233529 47374267389612
linux 2 40 0xd00 55 166.0 174.0 181.0 194.0 176107 30.1 579.75 17806594109 39132786672 87277175562 23223992 0 0 130471 47409959734212 47497248273730
linux 3 40 0xd00 55 167.0 175.0 181.0 194.0 175589 30.1 579.37 17569523600 39134131604 87281754401 23207839 0 0 32277 47533406455190 47620696004896
linux 4 40 0xd00 55 169.0 177.0 184.0 198.0 173380 30.1 584.76 17595286815 39165832251 87346077735 23167680 12446916 0 632172131 47657993659255 47745284478713

linux 0 80 0x1d00 55 173.0 176.0 181.0 239.0 189144 30.1 865.28 20218002213 49032706880 58030880998 23257349 53394104 0 693331043 47780837440014 47868124640800
linux 1 80 0x1d00 55 173.0 176.0 182.0 239.0 181991 30.1 858.75 19494283738 47540317311 56951416173 22578236 49879942 0 271036784 47904124597534 47991412980584
linux 2 80 0x1d00 55 173.0 176.0 181.0 202.0 186054 30.1 862.35 19946754526 48249940994 57481703068 22907904 78950557 0 297174774 48026905011222 48114193317806
linux 3 80 0x1d00 55 173.0 176.0 181.0 207.0 185016 30.1 861.65 19777186677 47999858996 57306217601 23047959 93471814 0 338441832 48149838371076 48237128231956
linux 4 80 0x1d00 55 173.0 176.0 181.0 239.0 184401 30.1 863.87 19728026380 47893447030 57213311490 22918193 55867543 0 864848933 48273607580888 48360897989852

linux 0 80 0x1b00 55 175.0 178.0 185.0 197.0 175265 30.0 813.2 18781803635 44765245553 56693017676 21675774 13739417 0 117487497 48396907145464 48483907533478
linux 1 80 0x1b00 55 175.0 178.0 184.0 198.0 174508 30.1 815.64 18696973651 44599305829 56668705787 21709944 14519459 0 199211150 48519675149052 48606963910196
linux 2 80 0x1b00 55 175.0 177.0 185.0 199.0 174876 30.1 812.96 18721740696 44665957374 56717403283 21547871 3660061 0 100066530 48642417744434 48729706673224
linux 3 80 0x1b00 55 175.0 177.0 183.0 196.0 175933 30.1 811.34 18798987991 44426817981 56514691862 21595541 946328 0 4972050 48764754266002 48852043538517
linux 4 80 0x1b00 55 175.0 178.0 184.0 196.0 176097 30.1 812.42 18792312006 44470511732 56509335098 21753706 362500 0 2130485 48887510741392 48974803293880
linux 0 80 0x1900 55 178.0 181.0 193.0 202.0 168307 30.0 777.38 18151632780 43148269305 57639243306 21069577 64608868 0 853087200 49009961097115 49096958445978
linux 1 80 0x1900 55 178.0 180.0 193.0 203.0 168741 30.1 770.41 18086447656 43196473176 57726931824 21155043 1056209 0 124559379 49132514354906 49219803428400
linux 2 80 0x1900 55 178.0 180.0 193.0 202.0 168902 30.1 775.4 18252953413 43330134170 57873501681 21082515 147404071 0 371623255 49255088867487 49342377881256
linux 3 80 0x1900 55 178.0 180.0 193.0 202.0 168808 30.1 779.18 17913311967 43275588150 57810995168 21110214 1421203 0 1099661759 49377976157743 49465266091350
linux 4 80 0x1900 55 177.0 180.0 193.0 204.0 168897 30.1 771.05 18154726790 43241962525 57760059365 21037069 1478478 0 100005543 49500126993156 49587417347834
linux 0 80 0x1700 55 182.0 185.0 190.0 201.0 165341 30.1 735.48 17743351019 42157747511 60272690937 20346413 0 0 140621 49622666570914 49709954503188
linux 1 80 0x1700 55 182.0 185.0 190.0 201.0 165350 30.1 745.79 17771755082 42070484217 60169066107 20435958 48516623 0 825743332 49746026249062 49833315174614
linux 2 80 0x1700 55 182.0 185.0 190.0 201.0 165336 30.1 739.8 17843873852 42193949679 60302042475 20330409 28443635 0 341877578 49868841233777 49956130687243
linux 3 80 0x1700 55 181.0 184.0 190.0 202.0 165307 30.1 734.49 17582710475 42007880242 60068399393 20409250 0 0 205552 49992004061113 50079294391933
linux 4 80 0x1700 55 181.0 185.0 190.0 202.0 164830 30.0 741.0 17690450374 41963127640 60001488911 20259104 0 0 1410101394 50114317444050 50201317933699
linux 0 80 0x1500 55 187.0 190.0 195.0 205.0 160902 30.1 696.95 17179006777 40729938289 62356295233 19943477 0 0 63758559 50235859314500 50323150450841
linux 1 80 0x1500 55 187.0 190.0 195.0 204.0 160595 30.1 704.93 17278174030 40903854588 62652458400 19907667 29184643 0 670941332 50357909684026 50445194851663
linux 2 80 0x1500 55 188.0 191.0 195.0 204.0 160216 30.1 696.14 17177423410 40862441216 62640191342 19838531 0 0 245050 50480300356755 50567589314067
linux 3 80 0x1500 55 187.0 190.0 195.0 203.0 160415 30.1 697.81 17188339703 40860501526 62599747739 19981586 102747 0 201669335 50602253855200 50689544117849
linux 4 80 0x1500 55 187.0 190.0 195.0 205.0 160248 30.0 694.16 17179624308 40733496514 62394967139 19683455 0 0 246877 50724523648923 50811524023595
linux 0 80 0x1300 55 195.0 200.0 207.0 214.0 153968 30.1 660.0 16541145655 39227162388 65295049905 19486493 0 0 158311 50845972220607 50933260972953
linux 1 80 0x1300 55 195.0 200.0 207.0 214.0 154114 30.1 659.76 16577425664 39283325878 65368814914 19313581 109214 0 87290 50968837101909 51056125575969
linux 2 80 0x1300 55 194.0 199.0 207.0 213.0 154244 30.1 659.73 16476494758 39121319178 65185992911 19471684 75719 0 100601 51092495585249 51179785357645
linux 3 80 0x1300 55 195.0 199.0 207.0 213.0 154086 30.1 660.41 16573759734 39225798656 65297666604 19317539 0 0 89523 51214730889649 51302020236759
linux 4 80 0x1300 55 194.0 201.0 207.0 215.0 153975 30.1 660.56 16517100546 39133607441 65182172103 19487995 39005 0 81142 51339381192945 51426672248017
linux 0 80 0x1100 55 202.0 206.0 219.0 228.0 149161 30.1 633.45 16044928432 38033846257 69169195836 18689811 2797572 0 392241269 51461897575731 51549185526217
linux 1 80 0x1100 55 203.0 205.0 218.0 227.0 149137 30.1 630.63 15987221481 37835062603 68801562401 18833000 52925 0 35612 51583862479624 51671155010558
linux 2 80 0x1100 55 203.0 206.0 217.0 227.0 149071 30.1 638.31 16041402353 38056274100 69150884395 18664878 2783130 0 1227109509 51705916621078 51793201656336
linux 3 80 0x1100 55 203.0 205.0 217.0 226.0 149086 30.1 630.54 15982303121 37929489184 68963254888 18721548 0 0 88044 51828517831093 51915808393586
linux 4 80 0x1100 55 202.0 204.0 219.0 228.0 148548 30.0 633.09 16039832503 37965318027 69006146642 18745577 36600001 0 253068181 51951545009542 52038545456196
linux 0 80 0xf00 55 212.0 220.0 225.0 237.0 142188 30.1 602.36 15226960068 36097898339 72554844713 17856239 0 0 112984 52073851952135 52161141024659
linux 1 80 0xf00 55 212.0 219.0 225.0 236.0 142439 30.1 602.58 15306849909 36221523541 72751397201 17827871 0 0 37961 52194544473130 52281833448605
linux 2 80 0xf00 55 213.0 219.0 225.0 236.0 142364 30.1 603.03 15250367668 36367384012 72958177061 17901721 0 0 219559 52316341211224 52403631059164
linux 3 80 0xf00 55 213.0 218.0 225.0 236.0 143244 30.1 604.19 15398977456 36738896776 73440731928 17837783 32422 0 141028044 52437526896990 52524816638419
linux 4 80 0xf00 55 213.0 219.0 226.0 237.0 142351 30.1 603.47 15258526592 36577423522 73236492410 17775727 0 0 351393 52558583840059 52645872090751
linux 0 80 0xd00 55 209.0 215.0 222.0 236.0 140673 30.1 577.92 15096464057 35753479179 79754172346 17435076 2799341 0 398768705 52680772791838 52768061254993
linux 1 80 0xd00 55 210.0 215.0 223.0 237.0 140427 30.1 575.32 15037807275 35730497916 79705756614 17571360 66294 0 29493 52802949576848 52890238701528
linux 2 80 0xd00 55 210.0 214.0 221.0 234.0 141175 30.1 575.41 15147827172 35788633105 79824293244 17505511 86681 0 0 52925747324822 53013036682060
linux 3 80 0xd00 55 210.0 214.0 222.0 235.0 140165 30.0 573.55 15048019455 35642405291 79507264113 17516587 65250 0 37700 53047941107644 53134946378620
linux 4 80 0xd00 55 209.0 213.0 221.0 233.0 141369 30.1 575.44 15167083229 35769225473 79781939237 17668616 51272 0 0 53169439657212 53256722356932
linux 0 4 0x1d00 135 74.0 76.0 79.0 85.0 394704 30.1 969.4 39766028503 87279863767 87280459145 32933515 102834 0 195402 251713468189678 251800753986678
linux 1 4 0x1d00 135 74.0 76.0 79.0 85.0 395322 30.1 986.61 39778181296 87289435881 87291790518 32333475 0 0 1516862081 251846937364394 251934227236002
linux 2 4 0x1d00 135 74.0 76.0 79.0 85.0 395282 30.1 976.54 39613040471 87316506003 87319264712 32062275 54435088 0 344219415 251980226737470 252067519083826
linux 3 4 0x1d00 135 74.0 76.0 80.0 85.0 393959 30.1 982.66 39624591433 87283766829 87285469475 32345225 1357055 0 1688136603 252114041313176 252201326899956
linux 4 4 0x1d00 135 73.0 75.0 79.0 85.0 397616 30.1 972.93 39849791867 87285643308 87285643011 32839432 0 0 0 252246814541266 252334103858608
linux 5 4 0x1d00 135 74.0 76.0 79.0 85.0 396360 30.1 1005.26 39812170473 87287293868 87288200057 32315716 0 0 3020920749 252379964727108 252467256933838
linux 6 4 0x1d00 135 75.0 77.0 80.0 86.0 392446 30.1 972.46 39392077811 87281070378 87281070349 32819977 0 0 58783 252513921063338 252601206681486
linux 7 4 0x1d00 135 74.0 76.0 79.0 85.0 395761 30.1 988.33 39628796236 87287186973 87288285462 32863935 2937874 0 1565010375 252648683722632 252735973125124
linux 8 4 0x1d00 135 74.0 76.0 80.0 86.0 392340 30.1 972.67 39453611695 87286731576 87287194076 32358763 124497 0 383003 252782266194388 252869558148144
linux 9 4 0x1d00 135 73.0 76.0 79.0 85.0 397098 30.1 984.69 39880340610 87284492475 87286309518 32801004 7653825 0 1900274329 252915613588590 253002898814908
linux 0 4 0x1b00 135 78.0 80.0 83.0 91.0 374145 30.1 910.52 37285350591 81259946311 87278892362 36309841 0 0 490303 253049489037206 253136778080218
linux 1 4 0x1b00 135 78.0 80.0 84.0 91.0 373400 30.1 936.21 37333981382 81272985541 87295363144 54367604 20210651 0 2350840746 253182300102158 253269591931604
linux 2 4 0x1b00 135 79.0 81.0 85.0 92.0 368295 30.1 913.18 37057484023 81264358230 87284498903 55909849 38774885 0 336008239 253315067522280 253402352461326
linux 3 4 0x1b00 135 79.0 81.0 85.0 92.0 369343 30.1 910.16 37031946478 81262459989 87281637125 56096377 213817 0 208916 253447756486829 253535045353780
linux 4 4 0x1b00 135 80.0 82.0 86.0 92.0 364971 30.1 942.46 36735745473 81290784794 87313805694 55785128 28006315 0 2969396536 253579575814608 253666865420349
linux 5 4 0x1b00 135 80.0 82.0 86.0 93.0 363033 30.1 926.05 36522252375 81277210583 87300303700 55466977 47632500 0 1597639986 253711696378664 253798987002206
linux 6 4 0x1b00 135 80.0 82.0 85.0 92.0 365860 30.1 916.02 36467138250 81268239661 87288810942 54282264 2566674 0 868522392 253843161773517 253930452649060
linux 7 4 0x1b00 135 81.0 83.0 87.0 94.0 359887 30.1 909.15 36214633972 81259355498 87277776239 52832702 39730 0 34423 253975372936964 254062659072038
linux 8 4 0x1b00 135 79.0 81.0 85.0 92.0 368765 30.1 935.59 37203169043 81265695483 87285661600 54260111 1274782 0 2616185584 254108676551968 254195966889422
linux 9 4 0x1b00 135 79.0 81.0 84.0 91.0 371259 30.1 921.52 37438330895 81268648867 87291282728 54943367 87834707 0 1207877956 254240652167186 254327940617032
linux 0 4 0x1900 135 87.0 89.0 93.0 100.0 337094 30.1 849.58 34031858385 75244225672 87281737668 49800655 0 0 0 254373057402102 254460346548790
linux 1 4 0x1900 135 86.0 88.0 92.0 99.0 341311 30.1 849.77 34373250070 75241399764 87278547871 50627638 85028 0 174638 254504360283006 254591650943990
linux 2 4 0x1900 135 86.0 88.0 92.0 99.0 341097 30.1 867.76 36374584948 76475896931 88711573678 50579925 107656584 0 414981213 254637838828484 254725123504218
linux 3 4 0x1900 135 85.0 87.0 92.0 99.0 342586 30.1 864.26 34312069315 75247363266 87286704498 51034363 181511 0 1499535306 254769048451647 254856337384222
linux 4 4 0x1900 135 85.0 87.0 91.0 98.0 343139 30.1 857.84 34328713480 75247835924 87287816039 50913186 172869 0 1404431488 254899803236640 254987093092084
linux 5 4 0x1900 135 85.0 87.0 91.0 99.0 342892 30.1 849.25 34271077554 75245563356 87283171022 50695287 39063 0 27347 255032199726650 255119490132832
linux 6 4 0x1900 135 85.0 87.0 91.0 98.0 345261 30.1 849.19 34514275864 75244062091 87281873156 50949605 93177 0 130645 255164386653298 255251677711884
linux 7 4 0x1900 135 85.0 87.0 91.0 99.0 342362 30.1 850.83 34326637178 75243619654 87281252672 52383017 2563397 0 315185862 255298825058563 255386111810160
linux 8 4 0x1900 135 86.0 89.0 93.0 100.0 338234 30.1 852.72 34029628405 75253561816 87295789589 52068308 34546308 0 495829646 255429783029751 255517073301884
linux 9 4 0x1900 135 86.0 88.0 91.0 99.0 341790 30.1 849.11 34388404434 75243908379 87281801526 50805217 0 0 612567 255560482634450 255647771353224
linux 0 4 0x1700 135 94.0 97.0 101.0 109.0 310919 30.1 792.34 31257015746 69224111255 87279510410 46337253 0 0 32509 255691284042039 255778573329779
linux 1 4 0x1700 135 93.0 95.0 100.0 108.0 314632 30.1 795.75 31705598830 69229658803 87288704570 46999897 71688 0 555182612 255821220917278 255908513523436
linux 2 4 0x1700 135 94.0 96.0 101.0 109.0 310741 30.1 792.11 31324416530 69222669631 87279220874 46078789 82534 0 22581343 255952434728032 256039719487885
linux 3 4 0x1700 135 92.0 95.0 100.0 108.0 315360 30.1 798.4 31694472354 69255058043 87320383329 46913377 28271897 0 519487063 256084000801339 256171289909917
linux 4 4 0x1700 135 95.0 98.0 102.0 110.0 307784 30.1 793.18 31460251695 69225771022 87282615817 45803520 86072 0 163473 256215213870393 256302504046996
linux 5 4 0x1700 135 94.0 97.0 101.0 109.0 310875 30.1 792.02 31630464453 69227566947 87284106446 46256021 0 0 54346 256344609062550 256431899638122
linux 6 4 0x1700 135 94.0 96.0 101.0 109.0 311811 30.1 792.97 31771663778 69224528004 87280615774 45913218 0 0 0 256476352820131 256563641641982
linux 7 4 0x1700 135 93.0 96.0 100.0 108.0 313797 30.1 792.12 31643679400 69226069697 87282916692 44396233 0 0 163328 256607731120443 256695023033338
linux 8 4 0x1700 135 93.0 96.0 100.0 108.0 314520 30.1 826.05 31680601495 69230825174 87290569038 44720810 48695756 0 2516375414 256739231949191 256826518847199
linux 9 4 0x1700 135 93.0 96.0 100.0 108.0 314178 30.1 792.85 31821887500 69225893470 87282545637 44766593 0 0 225997 256868559142469 256955847889494
linux 0 4 0x1500 135 102.0 105.0 110.0 118.0 287495 30.1 742.43 28919457883 63206612207 87282146510 40852690 44892 0 157383 256999180977038 257086470316688
linux 1 4 0x1500 135 101.0 104.0 109.0 118.0 288691 30.1 742.28 29030383914 63208166554 87283630063 41048320 54085 0 5742000 257128407429775 257215697530502
linux 2 4 0x1500 135 100.0 103.0 109.0 117.0 290225 30.1 742.23 29133704680 63206207521 87281538003 41419721 0 0 14128568 257259060609482 257346348923359
linux 3 4 0x1500 135 101.0 104.0 109.0 117.0 289059 30.1 746.6 29228094445 63210759145 87288487766 41365577 466407 0 759615618 257388971742412 257476263257286
linux 4 4 0x1500 135 101.0 104.0 109.0 118.0 289327 30.1 752.04 29050353762 63207010065 87281952616 41232960 0 0 1555612113 257518843005109 257606128779944
linux 5 4 0x1500 135 101.0 104.0 109.0 117.0 289940 30.1 750.89 29699020212 63541652329 87745905375 41459249 69656637 0 389303511 257649973918385 257737265098800
linux 6 4 0x1500 135 101.0 103.0 109.0 117.0 290595 30.1 756.79 29176494688 63209901111 87285846330 41423472 19546 0 1503016988 257780218555886 257867507273825
linux 7 4 0x1500 135 101.0 104.0 110.0 118.0 287652 30.1 756.73 29092214561 63209547602 87286990786 43000601 150249 0 2442793772 257909938086228 257997227584660
linux 8 4 0x1500 135 102.0 105.0 110.0 119.0 286616 30.1 765.35 29165637455 63207841950 87284166360 42460902 78445 0 1423421964 258040878520117 258128169089210
linux 9 4 0x1500 135 102.0 105.0 110.0 118.0 287564 30.1 742.31 29278976950 63207060247 87281606298 42762430 29841 0 0 258169702043870 258256992972062
linux 0 4 0x1300 135 113.0 116.0 122.0 131.0 259800 30.1 707.56 26474834843 57187873622 87282177656 38485939 0 0 2076410440 258302299890020 258389585104688
linux 1 4 0x1300 135 113.0 117.0 123.0 131.0 258572 30.1 698.74 26381729866 57194578737 87291581544 39302864 55724370 0 455629527 258429880968871 258517170866251
linux 2 4 0x1300 135 112.0 116.0 122.0 131.0 259322 30.1 701.73 26465406099 57194975682 87293298576 40060497 1155708 0 830124014 258558916297337 258646207312875
linux 3 4 0x1300 135 115.0 119.0 124.0 133.0 254460 30.1 711.28 26082578608 57190104593 87286191981 39164896 0 0 2699268989 258687716487531 258775005221832
linux 4 4 0x1300 135 115.0 119.0 124.0 133.0 254730 30.1 695.07 26136567626 57189568003 87283108875 39071688 0 0 49388131 258815093131376 258902382320854
linux 5 4 0x1300 135 115.0 119.0 124.0 133.0 254104 30.1 718.64 26074390359 57208466017 87309254666 38948271 49101002 0 2257741118 258943449780643 259030739598556
linux 6 4 0x1300 135 115.0 119.0 125.0 133.0 254283 30.1 723.75 29381408853 59222248974 90387172827 39375910 67684898 0 408292218 259072739526961 259160031183543
linux 7 4 0x1300 135 116.0 120.0 126.0 135.0 252265 30.1 694.21 25757315906 57185103096 87276723945 39164997 44138 0 0 259202263808915 259289548590226
linux 8 4 0x1300 135 116.0 120.0 125.0 134.0 253085 30.1 699.78 25872410867 57190925091 87287315963 39178134 95497 0 868482749 259330981642318 259418271269331
linux 9 4 0x1300 135 116.0 120.0 125.0 134.0 253117 30.1 694.5 25900532992 57187883370 87280882835 38221510 52519 0 31639 259458917826469 259546208674273
linux 0 4 0x1100 135 130.0 135.0 141.0 150.0 225864 30.1 664.73 23187130621 51174499268 87289080584 33756305 859299 0 1244733853 259585986827446 259673275378216
linux 1 4 0x1100 135 130.0 134.0 140.0 150.0 225923 30.1 653.14 23204259289 51170020205 87282718361 33631732 0 0 42826765 259711921844229 259799210874238
linux 2 4 0x1100 135 128.0 134.0 139.0 150.0 227722 30.1 652.99 23049680023 51170812648 87283840574 34057223 0 0 463507 259837914918232 259925205317562
linux 3 4 0x1100 135 129.0 135.0 140.0 150.0 226197 30.1 652.85 23141099721 51170607263 87283808993 33475366 36047 0 36424 259963952125210 260051245715974
linux 4 4 0x1100 135 129.0 134.0 141.0 151.0 226280 30.1 657.05 23208611692 51170099408 87282837058 34464086 1203355 0 502839961 260091568107146 260178852512164
linux 5 4 0x1100 135 129.0 134.0 140.0 150.0 226425 30.1 653.15 23241984852 51169358524 87280801954 34719271 27492 0 35438 260217481314188 260304770385683
linux 6 4 0x1100 135 131.0 135.0 141.0 151.0 224224 30.1 670.22 22861333621 51170120789 87284042530 34627836 1278958 0 2844365153 260344608615272 260431897950226
linux 7 4 0x1100 135 129.0 135.0 140.0 151.0 226282 30.1 658.15 22924281673 51176753700 87294182699 35003403 45487747 0 594616754 260472535725360 260559826756042
linux 8 4 0x1100 135 128.0 133.0 139.0 149.0 228791 30.1 674.64 23118017573 51178678697 87297749670 35375259 87419282 0 520180859 260600730136926 260688018983736
linux 9 4 0x1100 135 128.0 133.0 139.0 152.0 227220 30.1 655.59 23051257667 50828715409 86701307714 35036159 2225750 0 1147665952 260726993233840 260814287802728
linux 0 4 0xf00 135 146.0 152.0 159.0 170.0 200158 30.1 614.88 20334650132 45150957790 87280710459 30835785 0 0 35438 260858400905909 260945690495800
linux 1 4 0xf00 135 145.0 150.0 158.0 169.0 201516 30.1 616.93 20442286242 45156304222 87291510233 31267509 1556372 0 155986505 260982789400968 261070084480780
linux 2 4 0xf00 135 145.0 152.0 158.0 170.0 201405 30.1 617.64 20390421290 45149606787 87276088613 31142779 0 0 268937822 261107410715405 261194694631307
linux 3 4 0xf00 135 145.0 151.0 158.0 169.0 201952 30.1 645.92 23600007848 46999474307 90808733125 31015318 115181069 0 299819516 261234315686346 261321604375191
linux 4 4 0xf00 135 142.0 148.0 155.0 166.0 205891 30.1 631.58 20713202704 45180047419 87334338303 30445835 12916658 0 1061180963 261361421713426 261448712653061
linux 5 4 0xf00 135 142.0 148.0 154.0 165.0 206541 30.1 618.81 20688714338 45153392475 87287198600 29897401 1048727 0 480838212 261487296711414 261574587882831
linux 6 4 0xf00 135 143.0 148.0 155.0 166.0 205106 30.1 615.43 20656255974 45150736227 87277678538 29215258 0 0 113390 261612864136372 261700152504856
linux 7 4 0xf00 135 142.0 149.0 155.0 166.0 205411 30.1 615.16 20909187007 45149870868 87279802411 29280209 0 0 69977 261738590263384 261825878936082
