sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
linux 1 100 0xf00 55 399852.8 30.01 2058.9 302935699782 505932454154 978238822742 856581181 3457559075 0 1108906554015 73.3 81.1 124.1 167.4 180.9 219.4 352089686340506 352176700852472
linux 2 100 0xf00 55 399995.5 30.0 2055.3 295784933544 502140754188 970876972468 834398300 3516504359 0 1108666112231 73.7 81.6 124.4 167.3 180.4 218.3 352396255775470 352483269365622
linux 0 100 0xf00 135 600030.6 30.0 2216.14 383054224623 633552414263 1224961753717 1485019590 3097666320 0 1108338728621 84.9 96.9 148.6 258.7 376.0 854.9 352705324283587 352792338365516
linux 1 100 0xf00 135 600186.4 30.01 2216.63 396889786445 640073242356 1237570293793 1482328533 3319162781 0 1102988745691 84.6 96.7 148.6 260.7 386.7 862.9 353014767440779 353101782148407
linux 2 100 0xf00 135 599916.2 30.01 2207.8 388794565001 636431876335 1230517833238 1488271270 3487931094 0 1095793696486 84.5 96.9 148.5 258.3 377.6 872.1 353324676919775 353411691639736
linux 0 100 0xf00 95 600050.5 30.01 2211.19 384658325556 633284088231 1224431478480 1461190014 2685809045 0 1099169939793 84.9 96.6 148.2 255.1 370.2 849.5 353632640552410 353719655340205
linux 1 100 0xf00 95 599992.1 30.01 2207.05 388592477161 635651654035 1228992750585 1490483237 3156215696 0 1107477266221 85.6 97.6 149.9 258.5 376.4 849.0 353941726873567 354028741927807
linux 2 100 0xf00 95 599962.3 30.01 2215.22 388444771883 636212939285 1230106351687 1488640962 3168835191 0 1098553893460 84.9 96.8 148.4 256.9 370.1 857.6 354250551721707 354337567479546
linux 0 100 0xf00 55 599639.7 30.0 2363.42 429053298548 656477793316 1269282705611 1556254824 4111916032 0 1065899738919 85.7 97.5 149.2 262.2 382.3 854.2 354561493827723 354648507889948
linux 1 100 0xf00 55 600003.3 30.0 2226.2 437934687509 658870180324 1273922270292 1534520670 4277109196 0 1051885970087 84.8 97.0 148.3 264.9 385.7 840.0 354872310625785 354959324240282
linux 2 100 0xf00 55 599886.9 30.0 2220.97 431170840891 656063255186 1268486777005 1542651368 4453814693 0 1067851470877 85.1 97.3 148.9 259.5 377.4 860.0 355181084170263 355268098434494
linux 0 200 0xf00 135 199989.3 30.01 1756.08 183671119733 291246499289 569584273174 439357484 3807699623 0 617551593486 81.5 95.1 175.4 250.1 265.8 290.5 355491877755905 355578892311332
linux 1 200 0xf00 135 199847.0 30.01 1749.93 191910707337 294038511702 575253962051 452235212 4096582224 0 606984689921 81.0 95.1 175.8 250.6 266.4 292.0 355736112979539 355823127708553
linux 2 200 0xf00 135 199961.8 30.0 1760.18 194551900005 296278478810 579327163576 458813630 4037782549 0 612143226335 81.0 94.2 173.9 249.3 264.9 289.4 355978373286498 356065386009320
linux 0 200 0xf00 95 200063.1 30.0 1771.93 192630366977 295262297069 577528986386 448146498 3739383076 0 618742281286 79.8 93.3 173.8 249.1 264.9 289.3 356220914645443 356307927380749
linux 1 200 0xf00 95 199887.0 30.01 1771.29 188089052276 293209990529 573848520696 439401848 3832614045 0 615146800531 81.9 95.8 175.4 249.9 265.8 291.7 356463305767804 356550320277150
linux 2 200 0xf00 95 200204.8 30.0 1938.33 185747975058 292461589370 571924511230 448480871 4152649664 0 607321968476 80.6 94.3 174.7 249.5 265.0 288.4 356706200904004 356793214680885
linux 0 200 0xf00 55 199923.3 30.0 1768.88 188863272959 293211781260 573621755312 443186758 4187823793 0 624921537196 80.7 94.3 174.7 249.8 265.5 290.3 356950493157770 357037507236033
linux 1 200 0xf00 55 200000.7 30.0 1751.25 167003437501 282632866448 553057667044 397720188 2475779358 0 637870470862 80.5 94.0 174.8 249.2 264.6 287.8 357202618007253 357289631983796
linux 2 200 0xf00 55 200215.2 30.0 1742.25 165909166438 282947676942 553706237631 398863304 2839265474 0 615942661161 80.8 94.4 174.1 249.6 265.4 290.3 357447684138824 357534697706467
linux 0 200 0xf00 135 399984.4 30.01 2190.96 266728628871 443666335935 858761061629 772958710 3097806651 0 645847374857 88.1 102.9 182.5 259.6 274.9 310.9 357700851911043 357787866392337
linux 1 200 0xf00 135 400014.4 30.01 1961.67 277882739015 443567354851 858492535143 749768177 2733974043 0 648974713455 89.3 104.1 182.9 259.5 275.1 313.9 357942811126251 358029826492420
linux 2 200 0xf00 135 400055.7 30.0 1967.74 273269973283 446137200038 863314858839 782485140 2830504400 0 657202521709 87.6 102.6 182.7 259.7 275.2 311.7 358186857834353 358273871624515
linux 0 200 0xf00 95 399959.0 30.0 1969.75 269252179638 444725149465 860575584669 764578146 2664779666 0 667125028164 87.5 102.3 181.6 257.8 274.4 312.2 358429689354602 358516703565734
linux 1 200 0xf00 95 400165.1 30.01 1976.93 288366514653 450508926137 871751857607 795659222 4108410831 0 617753074843 88.5 103.4 183.0 259.4 275.0 310.9 358672262113493 358759276804507
linux 2 200 0xf00 95 400074.7 30.0 1981.22 297534890062 457545241188 885453376334 834283302 3894459648 0 590078185705 88.8 103.6 183.3 260.6 275.8 315.1 358915628450642 359002641788633
linux 0 200 0xf00 55 400005.3 30.0 1972.96 290406667949 450117324724 871518742673 804370009 3993679958 0 600769839817 89.7 104.9 184.9 262.4 277.7 318.1 359159213912801 359246227264295
linux 1 200 0xf00 55 400142.6 30.0 1982.81 290057021655 456248015527 882888924517 860730097 3651083180 0 608224261107 88.4 103.2 183.7 260.9 275.9 313.2 359402302230196 359489315127587
linux 2 200 0xf00 55 399892.0 30.0 1978.48 285253351373 452983654329 876431034606 839301583 4018628629 0 632058709709 89.0 103.6 183.7 259.7 275.4 310.5 359646357056220 359733370850231
linux 0 200 0xf00 135 599991.6 30.0 2154.34 364743158186 590004353241 1140768211607 1414982323 3297915322 0 637074094409 98.4 116.3 202.3 309.8 378.9 713.2 359889647126885 359976659488354
linux 1 200 0xf00 135 599820.2 30.0 2151.95 374292852147 593835067349 1148287414170 1413672645 3248921011 0 616912999363 98.8 116.4 202.1 308.2 374.1 681.5 360133090055221 360220102713417
linux 2 200 0xf00 135 599746.3 30.0 2142.33 363486500822 586450340068 1133950081811 1395331110 3223520114 0 634289591636 99.9 117.4 203.5 310.8 374.5 663.8 360375101391097 360462115655827
linux 0 200 0xf00 95 600088.6 30.01 2150.12 359741325658 586670656627 1134504687062 1404956207 2585591686 0 623739446214 100.1 117.9 204.4 310.8 378.5 691.6 360619365323051 360706379960662
linux 1 200 0xf00 95 599973.8 30.01 2150.57 365371324101 588911895912 1138760044199 1408349209 3233748327 0 632909372451 98.1 115.8 202.3 306.5 372.3 700.0 360863493234547 360950508329274
linux 2 200 0xf00 95 600232.4 30.01 2142.57 359139652412 585651743087 1132360736405 1399943723 3046665876 0 670423971913 98.9 116.6 202.4 307.6 369.6 663.0 361108072112962 361195086629898
linux 0 200 0xf00 55 599661.6 30.0 2140.02 354972134715 583630894865 1128525839335 1402433900 2821241916 0 641491433163 98.7 116.2 203.0 307.2 369.8 666.0 361351387638782 361438401574338
linux 1 200 0xf00 55 599704.0 30.0 2128.84 358060133700 586993153685 1134939790795 1418645153 3126257333 0 640519570431 98.5 116.1 202.9 307.8 373.3 671.5 361591383660779 361678397649609
linux 2 200 0xf00 55 599962.1 30.0 2130.61 357999577607 585382066668 1131920377611 1399703132 2600167434 0 647876068929 98.7 116.4 202.6 309.0 371.0 683.1 361834545212655 361921556976941
linux 0 300 0xf00 135 200020.0 30.0 1732.03 155117720307 264765087956 518733124190 373698922 3053463737 0 467675586295 93.5 111.5 231.8 344.7 361.7 396.2 362078400882514 362165414445019
linux 1 300 0xf00 135 199989.6 30.0 1737.67 167354023948 273139745713 535443021253 455876969 4391257488 0 452798788309 93.5 111.9 231.9 346.0 362.8 397.1 362297395306319 362384408621574
linux 2 300 0xf00 135 199910.4 30.01 1739.29 168096922763 272197383046 532898150700 450273040 4286730207 0 432566809288 94.4 112.4 232.4 345.3 362.0 396.4 362516690971411 362603705728613
linux 0 300 0xf00 95 199766.8 30.0 1733.34 172698339506 273579322830 535293093138 445193167 4213695128 0 436878275625 92.8 110.6 230.8 343.2 360.8 394.9 362731917688713 362818930053830
linux 1 300 0xf00 95 199898.7 30.0 1737.89 170503944247 273127032131 534979729752 453120723 3927878059 0 447422660922 93.7 112.0 231.6 344.8 361.7 396.2 362950325649943 363037339335270
linux 2 300 0xf00 95 199930.9 30.0 1746.92 173735557135 274036934160 536623684623 449851563 4093920372 0 457872260966 93.6 111.6 230.6 344.1 361.7 396.5 363169518792124 363256530880911
linux 0 300 0xf00 55 200006.2 30.0 1711.13 175895949379 274777786466 538664873838 444359444 4260408241 0 439832030228 94.6 113.3 233.3 345.4 362.4 397.4 363389143394561 363476155452066
linux 1 300 0xf00 55 200004.4 30.0 1725.98 170332707669 273488913330 535902191941 453058004 3827885392 0 450745945473 93.3 111.1 230.5 345.1 361.8 396.4 363606690545376 363693704062726
linux 2 300 0xf00 55 200086.4 30.0 1713.29 171892577941 275348753450 539343647954 466124852 3751832428 0 427681292707 92.7 111.6 231.6 345.1 362.1 396.7 363822536988049 363909549020012
linux 0 300 0xf00 135 399822.8 30.0 1899.51 262557341787 411122691640 800061634554 811867360 3724321259 0 458747232668 108.8 131.1 249.2 361.5 389.2 440.3 364039558410392 364126571955316
linux 1 300 0xf00 135 400085.4 30.0 1921.28 266655253505 413983473676 803410992251 821091402 3987830803 0 463252363354 103.9 125.1 242.8 355.9 381.0 432.1 364258384676478 364345396078052
linux 2 300 0xf00 135 400027.6 30.0 1908.43 271092533008 418220305252 811544088332 829079757 3866205093 0 457722158590 103.4 124.8 242.7 355.6 380.5 433.9 364478872441687 364565884542421
linux 0 300 0xf00 95 399871.0 30.01 1918.16 246883020929 407015156676 789822565926 765309204 3023945536 0 469452635477 103.7 124.2 241.9 355.6 381.1 433.8 364698393967068 364785409110409
linux 1 300 0xf00 95 399937.6 30.0 1921.32 250350790284 405098805395 787815538450 765060422 3241054848 0 473314557908 107.1 127.7 246.2 358.8 385.0 435.9 364918052630845 365005066478056
linux 2 300 0xf00 95 400047.2 30.0 1919.98 251995173393 404268610136 786195378427 753591786 2884328545 0 483695336254 108.9 131.3 250.5 362.2 389.8 439.7 365137173277691 365224185151493
linux 0 300 0xf00 55 399685.0 30.0 2069.84 254447526542 411676401957 798394051092 753066082 2887690602 0 471353033694 100.5 121.8 239.8 351.2 373.2 423.6 365358357240986 365445370606169
linux 1 300 0xf00 55 400002.3 30.0 2056.86 249140293495 402842513807 783691577703 738705220 3089484057 0 475235780213 106.3 127.0 246.4 358.0 384.0 434.6 365576495632253 365663506882460
linux 2 300 0xf00 55 400168.3 30.0 1915.49 251461400773 406475095437 789498662867 747372782 2904480645 0 473112474569 105.0 126.6 246.2 358.2 384.3 436.3 365795994707970 365883007610218
linux 0 300 0xf00 135 599951.9 30.0 2103.11 350733122417 561223888591 1085223878247 1361381824 3472537604 0 472327308994 108.5 132.8 256.2 385.0 436.1 662.0 366016099277707 366103113571487
linux 1 300 0xf00 135 599842.1 30.0 2098.76 344433971100 547925281186 1059797915880 1283580474 2986016059 0 472953759019 114.1 140.0 262.0 386.7 432.3 630.6 366235744717288 366322758371491
linux 2 300 0xf00 135 599743.1 30.0 2105.77 357473402703 560210493819 1083408487962 1349747779 3173365049 0 472816936990 110.1 135.3 257.5 386.1 435.5 649.8 366456723288091 366543735887494
linux 0 300 0xf00 95 599777.2 30.0 2233.81 344155139080 548029142333 1060063825493 1274777319 2687188459 0 476923172618 113.1 140.4 262.3 387.7 433.9 635.2 366676010074442 366763023014910
linux 1 300 0xf00 95 600042.8 30.0 2240.18 364639841259 564181358517 1090978352191 1382939596 3738502781 0 460733232331 109.7 134.7 256.8 384.9 432.9 646.4 366896766517857 366983780101248
linux 2 300 0xf00 95 599690.3 30.0 2084.44 361778793243 562450082078 1087533067946 1412181543 4041712658 0 472609137084 109.9 135.1 258.6 387.0 436.3 650.7 367117480605170 367204494543729
linux 0 300 0xf00 55 600036.3 30.01 2070.31 357501482540 554720457290 1072858426959 1339815114 3760772519 0 453066101899 114.0 139.4 262.1 388.4 434.1 627.4 367337752807976 367424767529380
linux 1 300 0xf00 55 599928.8 30.0 2109.96 362852447308 566035397584 1094504438962 1405384263 3645734797 0 462850877726 107.8 132.6 255.3 384.0 433.8 658.3 367557791705388 367644804747997
linux 2 300 0xf00 55 599808.8 30.0 2084.5 370638532006 572820710862 1107570511342 1432003457 3849841814 0 463674541700 104.9 128.9 252.1 381.1 434.3 680.7 367777321791660 367864334494562
linux 0 400 0xf00 135 200058.9 30.0 1700.47 158808791337 257325962468 506027169489 446748196 4328572016 0 367507579872 107.0 131.1 291.3 440.9 468.8 509.7 367996639047957 368083652377759
linux 1 400 0xf00 135 200050.1 30.0 1692.21 154337833633 255053562859 499966843449 448214160 3777747292 0 374931071589 106.3 129.2 287.4 437.7 464.8 498.2 368205844662304 368292857642805
linux 2 400 0xf00 135 199928.2 30.0 1692.12 156288850611 256347051997 503149827595 434634004 4014068930 0 384625993874 106.7 130.2 289.5 438.4 465.8 500.6 368412896599353 368499910046093
linux 0 400 0xf00 95 200103.0 30.0 1722.12 159890098377 258930168075 507311154436 436732051 3841752351 0 382846978695 103.0 125.8 287.1 435.6 462.0 490.2 368623223475046 368710235695232
linux 1 400 0xf00 95 199864.5 30.0 1709.97 153321727509 253428797669 497196033200 441201296 4095275745 0 383680739106 106.7 130.4 288.6 438.2 466.0 504.7 368830901370254 368917914405580
linux 2 400 0xf00 95 200043.2 30.0 1720.14 156958910810 256502562274 502308786328 431983906 3881504101 0 371228906330 103.4 126.4 287.1 435.6 462.1 490.4 369039258669018 369126270709769
linux 0 400 0xf00 55 200120.4 30.0 1718.66 142567371522 250600225868 491894149844 369301348 2524526241 0 385606112848 104.5 127.4 287.0 436.8 463.8 496.5 369247472975724 369334485250011
linux 1 400 0xf00 55 199933.0 30.0 1712.59 143913038852 248703024320 487554294914 368929031 2765814999 0 392801207612 103.2 126.5 286.8 436.4 463.0 492.5 369455263739735 369542276256448
linux 2 400 0xf00 55 200022.0 30.0 1710.64 150703675691 253010086618 496081063066 386690630 2893343166 0 386514614089 104.1 127.6 287.2 437.2 464.0 493.5 369663588825588 369750602850689
linux 0 400 0xf00 135 400077.8 30.0 1904.02 249427543693 393823320541 763041089358 735908947 2817295915 0 396244096515 110.2 136.8 293.5 437.9 469.7 527.6 369872517655998 369959531589054
linux 1 400 0xf00 135 399862.1 30.0 1920.82 254104611247 406415544934 786321329951 798936797 3201407904 0 400388827497 104.8 130.1 285.7 431.4 460.6 520.4 370082163134548 370169174401317
linux 2 400 0xf00 135 399841.7 30.0 1918.12 247759206619 402249554463 778731594835 757105774 3051213801 0 408091388012 105.3 130.7 286.2 432.1 462.0 520.0 370292233457268 370379247600481
linux 0 400 0xf00 95 400068.5 30.0 2052.27 247958202342 398367427063 771695182503 779468051 2674073383 0 398953788075 107.0 133.7 289.9 436.3 468.1 528.5 370500680899816 370587693994072
linux 1 400 0xf00 95 400062.5 30.0 1919.04 250540098360 405671126927 784645583018 762912153 3177445697 0 396106969522 101.5 126.9 281.9 428.7 456.9 512.8 370708474370747 370795487165915
linux 2 400 0xf00 95 400041.2 30.0 1894.2 239468385366 388299741022 753062317596 699816711 2933682282 0 397771227496 108.1 136.1 292.9 438.9 470.9 527.5 370917182518151 371004196342367
linux 0 400 0xf00 55 399960.8 30.01 1900.43 241871709954 387460171635 752210922024 725424211 2904519969 0 401535363116 113.7 142.0 299.1 443.8 476.9 534.2 371126572594029 371213587116623
linux 1 400 0xf00 55 399964.8 30.0 1897.67 268302260913 415936582366 804834789562 827975193 3777648286 0 383972437781 102.1 127.4 283.1 428.1 454.9 512.1 371334964631486 371421975961141
linux 2 400 0xf00 55 400075.4 30.0 1895.1 265190760161 409528977546 792366288978 832538518 4032044870 0 362104752997 105.9 131.3 289.0 432.1 462.5 521.9 371542500344839 371629512972235
linux 0 400 0xf00 135 599871.8 30.0 2065.8 351991601770 536460023930 1037431226037 1313691326 4470728247 0 384958553433 125.4 160.2 320.5 474.7 523.7 697.5 371747881657415 371834894152123
linux 1 400 0xf00 135 599893.5 30.0 2063.99 336470188999 519197299225 1004070729690 1176424594 3031166652 0 398207318360 132.2 167.8 326.3 481.8 530.6 683.6 371957737438708 372044750023410
linux 2 400 0xf00 135 600123.1 30.0 2084.73 343555761472 540813551015 1045686591077 1295755758 2945944178 0 392369748512 116.3 147.5 309.0 464.7 515.4 691.0 372167825679303 372254837068298
linux 0 400 0xf00 95 600017.0 30.0 2039.35 329359037258 513189132075 994031600460 1183968118 2752348037 0 399255844999 142.0 177.9 336.7 485.7 531.8 698.4 372375720616340 372462735044605
linux 1 400 0xf00 95 599949.5 30.0 2050.58 329451329936 508663094032 985837599623 1154286513 2769430574 0 389389691663 153.4 189.7 345.1 493.4 538.9 710.1 372584164657116 372671176830989
linux 2 400 0xf00 95 599865.1 30.0 2078.48 349893017935 554941487930 1072962466315 1360157568 2822044317 0 395660849066 111.5 141.2 300.3 458.4 511.7 714.7 372789823635794 372876836419487
linux 0 400 0xf00 55 599713.9 30.0 2079.04 349812900647 536978444169 1038353890559 1327512299 4030978975 0 387428599230 122.9 156.2 315.5 472.5 522.8 695.8 372999462282567 373086473118155
linux 1 400 0xf00 55 599446.3 30.0 2041.45 342050695717 518043291716 1002243852389 1206194557 3900346735 0 384184289045 139.4 174.8 332.9 482.4 528.2 668.6 373209695157627 373296706498736
linux 2 400 0xf00 55 599922.6 30.0 2222.54 348530647981 540786908397 1045685616561 1333120591 3747334238 0 376741599966 118.5 150.8 312.5 469.1 518.5 702.0 373418164788044 373505175966024
linux 0 50 0xd00 135 199888.5 30.01 1776.82 305285624346 386285270631 861795301440 528830462 4549545926 0 1849329896963 60.9 63.6 86.3 112.9 119.4 138.8 373627467638125 373714482281419
linux 1 50 0xd00 135 199896.1 30.0 1781.44 268192104373 371160633456 828047380376 515260497 4359595346 0 1889768820668 61.1 63.7 86.5 113.3 120.3 139.2 374058382647206 374145396715818
linux 2 50 0xd00 135 199909.9 30.01 1767.97 316660918621 390574411115 871360615591 528375173 4212217520 0 1865614549365 59.7 62.6 85.4 112.4 119.0 138.5 374489778014483 374576793085171
linux 0 50 0xd00 95 200014.4 30.01 1762.69 329813939335 396062464169 883595833099 535242467 4166484578 0 1826281908351 59.3 62.4 85.0 111.8 117.8 137.5 374918431319987 375005446073072
linux 1 50 0xd00 95 200036.1 30.0 1774.75 317857245993 391785439745 874050076403 536181156 4431830315 0 1851076030985 59.3 62.4 84.9 111.9 118.5 137.6 375347046420719 375434060566742
linux 2 50 0xd00 95 200034.7 30.01 1793.77 296750292301 384101146700 856916175705 542457080 4417832392 0 1869843757956 59.5 62.6 85.4 112.2 118.5 137.9 375779797048895 375866812135170
linux 0 50 0xd00 55 200078.4 30.0 1767.37 293026814050 381446251327 850998939899 529351660 4577065157 0 1874979022798 59.9 62.8 85.6 112.3 118.7 137.6 376212068943906 376299082233431
linux 1 50 0xd00 55 200057.2 30.01 1787.52 328188899893 395692608909 882781769894 531433016 4360324812 0 1840476459007 60.9 63.4 86.0 112.9 119.6 138.3 376644300596374 376731315807802
linux 2 50 0xd00 55 199988.8 30.0 1821.51 247347597374 357648401734 797908833822 450951851 3430960565 0 1943496405615 60.2 62.9 85.6 112.3 118.7 138.1 377075161112154 377162175313481
linux 0 50 0xd00 135 399992.5 30.01 2019.66 343180351733 542469886781 1210198518600 1086392302 3443759918 0 2235976903998 69.9 76.1 106.7 161.9 195.8 343.3 377507369869119 377594386297725
linux 1 50 0xd00 135 399982.0 30.01 2026.79 359388261295 550217325553 1227483634723 1122157270 3506462732 0 2228934658287 69.3 75.8 106.2 160.3 194.6 353.2 377981240843660 378068256726945
linux 2 50 0xd00 135 399889.0 30.01 2001.41 369310858997 553672741383 1235188137252 1113539195 3451685908 0 2235229380249 69.4 75.9 106.1 160.4 194.9 343.8 378455139361028 378542154310708
linux 0 50 0xd00 95 399828.5 30.0 1997.25 355637478487 547401338851 1221204906464 1085675679 3322168689 0 2245632084422 69.2 75.6 106.0 159.6 191.2 340.9 378930781672347 379017795875975
linux 1 50 0xd00 95 400202.2 30.0 2172.51 343337834487 543625042865 1212781844574 1103603197 3226740854 0 2244646470035 70.6 76.8 107.5 162.4 196.9 351.7 379405008191381 379492022109245
linux 2 50 0xd00 95 400001.2 30.01 2022.17 339445442074 540779040604 1206428634890 1101656310 2954418964 0 2254741816751 69.3 75.9 106.5 159.9 193.1 342.3 379876922528587 379963937565343
linux 0 50 0xd00 55 399989.9 30.01 1995.99 371264641686 555080151388 1238325183600 1121910229 3480835780 0 2213740282838 69.4 76.0 106.4 160.9 194.2 333.0 380349906520913 380436921916447
linux 1 50 0xd00 55 399936.9 30.0 2023.97 359459509173 550587622993 1228308869917 1126393077 3468039617 0 2235474466702 69.2 75.6 106.2 160.1 193.1 328.9 380822641222021 380909654824932
linux 2 50 0xd00 55 400113.1 30.01 2023.56 354480586446 547379664405 1221167077965 1095184421 3253272635 0 2253738420579 68.8 75.4 105.8 159.7 194.9 344.9 381297788485747 381384803087342
linux 0 50 0xd00 135 599837.7 30.01 2136.05 502752453577 668302409121 1490888849309 1452419936 4598667895 0 2202152335992 82.6 93.6 162.2 619.1 1167.0 2730.3 381772733217774 381859747992786
linux 1 50 0xd00 135 599850.5 30.0 2112.8 470507992271 653268562922 1457357045815 1432736245 4541644992 0 2271763350279 82.6 93.4 161.8 609.9 1164.5 2796.6 382254390760391 382341405111803
linux 2 50 0xd00 135 599942.6 30.0 2130.13 466869601444 651101891075 1452519833345 1429025786 4110388863 0 2237444997475 83.5 94.4 163.3 619.2 1191.3 2786.2 382740280827539 382827295243468
linux 0 50 0xd00 95 600200.0 30.01 2137.28 488123466911 661035440270 1474675542968 1433114242 4186074745 0 2219993137993 82.1 93.0 162.6 628.8 1208.7 2817.3 383221651141786 383308666336713
linux 1 50 0xd00 95 599947.5 30.01 2114.6 509207236897 668174784150 1490599428091 1420470668 3462688479 0 2198572263459 83.0 93.9 162.5 632.0 1207.8 2809.5 383703709092499 383790723657351
linux 2 50 0xd00 95 600001.4 30.01 2107.57 480389625652 655835806991 1463077807752 1413766122 4303882054 0 2218160882120 82.8 94.1 163.0 616.7 1194.1 2827.2 384186811054473 384273826011906
linux 0 50 0xd00 55 599863.6 30.01 2133.61 496139142726 664194771775 1481735600450 1444924088 3997547253 0 2208378438067 82.7 93.5 163.4 645.6 1212.8 2856.7 384668013737455 384755028341882
linux 1 50 0xd00 55 599938.0 30.01 2105.02 512750729425 670842178693 1496553269321 1437655691 4005874835 0 2205989259553 82.5 93.5 162.5 630.8 1200.2 2773.9 385148506459917 385235522298164
linux 2 50 0xd00 55 599892.5 30.0 2132.55 500909287901 666162025353 1486128555743 1439098790 3942866651 0 2203136777474 82.3 93.1 162.9 629.9 1176.9 2770.7 385632522357963 385719535833883
linux 0 100 0xd00 135 199982.9 30.0 1709.24 230967483159 329975979810 736477374370 490042401 4480767467 0 1172937974827 66.3 74.4 117.0 156.9 167.1 185.0 386115334129267 386202348534737
linux 1 100 0xd00 135 200037.9 30.01 1726.6 229947797935 330013849119 736537948497 494528650 4252878739 0 1179103732687 67.0 74.9 117.2 157.3 167.5 185.3 386443182811639 386530197511599
linux 2 100 0xd00 135 200092.9 30.01 1710.63 218633439077 322288716330 719295038539 425225040 3149833956 0 1202891481342 66.7 74.6 117.3 156.9 167.3 185.1 386771191140404 386858206488182
linux 0 100 0xd00 95 200052.7 30.01 1705.78 215280873556 320291483375 714789330608 411813787 2486347944 0 1206318559735 66.6 74.6 116.7 156.1 166.7 184.8 387100045286759 387187060219017
linux 1 100 0xd00 95 200062.8 30.01 1711.91 200846847813 315045404340 703108985557 411701551 3153179193 0 1217819971103 66.6 74.7 117.1 156.3 166.9 184.7 387427513760261 387514529043173
linux 2 100 0xd00 95 200076.8 30.0 1863.9 200056437723 313653102603 700021502384 410160857 3214629990 0 1215990854393 66.9 74.9 117.3 157.5 167.4 185.4 387755183013504 387842195579159
linux 0 100 0xd00 55 200066.7 30.01 1854.35 202581793368 313741941656 700248408940 402040687 2978636110 0 1203145980905 66.6 74.6 117.0 156.8 167.0 184.9 388082289480717 388169304251187
linux 1 100 0xd00 55 200181.1 30.0 1718.91 198901465145 312806893739 698160674232 408675193 3311223915 0 1224454406605 66.4 74.4 117.1 156.7 167.2 185.4 388409465228421 388496478124790
linux 2 100 0xd00 55 199938.9 30.0 1880.84 201514697660 314482402280 701874904245 417930501 3140990261 0 1215617688135 66.8 74.8 117.2 157.1 167.2 184.9 388736768896386 388823781983421
linux 0 100 0xd00 135 399920.3 30.01 2079.82 308622753469 497825753635 1110594749604 963658330 3443740604 0 1252448470091 80.4 90.4 136.3 187.2 209.2 301.5 389064416891983 389151432946457
linux 1 100 0xd00 135 399944.9 30.0 1904.09 310410534758 499459528248 1114242669203 1005987622 3383259712 0 1244822492341 80.1 89.9 136.0 187.2 209.3 297.2 389398535372955 389485549765168
linux 2 100 0xd00 135 399733.6 30.0 1936.82 301003389534 495534746526 1105488973702 972405760 3641135542 0 1264958488525 80.2 90.0 135.8 187.0 207.8 295.1 389733239852739 389820253809168
linux 0 100 0xd00 95 400112.0 30.0 1913.19 331773023038 510876818152 1139719858098 1028508616 4810836825 0 1218562003006 80.1 89.8 135.8 187.4 210.0 297.7 390069300841571 390156314034061
linux 1 100 0xd00 95 399942.7 30.0 1902.34 339961110814 513618330207 1145826246375 1032784795 4520260073 0 1209722616101 80.6 90.1 135.5 186.6 207.8 294.3 390402740749769 390489754987108
linux 2 100 0xd00 95 400010.8 30.01 1939.92 338210367850 513311752154 1145150432086 1054849825 3807904943 0 1216520841022 79.9 89.8 135.4 186.3 207.3 302.6 390736693042970 390823708725582
linux 0 100 0xd00 55 400039.0 30.01 1919.14 341900445322 516105171771 1151376893268 1048537846 4876246470 0 1205794971260 80.7 90.2 136.0 187.0 209.3 297.2 391071583191199 391158598423040
linux 1 100 0xd00 55 399735.6 30.0 1903.14 341349469465 516088869761 1151349812256 1069267103 5006019672 0 1221793038731 80.2 89.8 135.8 187.5 210.6 298.9 391406304063372 391493318107329
linux 2 100 0xd00 55 399878.8 30.01 1929.55 351854930859 520758010776 1161764147053 1071318645 4079935354 0 1208327810467 80.5 89.9 136.0 187.4 208.3 299.1 391741400036106 391828415165148
linux 0 100 0xd00 135 599740.0 30.01 2017.54 426981506771 610295564085 1361482997820 1425807400 4573809356 0 1222497586974 97.4 111.0 177.4 475.6 894.3 2090.6 392076023023786 392163038344106
linux 1 100 0xd00 135 599750.5 30.0 2043.16 417083576778 605315635051 1350380456715 1410871251 4548808137 0 1213373130185 97.1 110.4 176.9 475.3 881.3 2063.7 392411561868338 392498575942805
linux 2 100 0xd00 135 600056.0 30.01 2025.03 418238947977 606795808813 1353673104100 1417239438 4598639504 0 1218597703369 98.4 111.6 179.1 481.8 878.7 1992.5 392747435180952 392834450469810
linux 0 100 0xd00 95 599841.9 30.01 2033.92 400155199736 598908606668 1336097479607 1397202057 4478339181 0 1233434161427 97.4 110.2 177.4 478.9 886.7 2093.7 393083406482970 393170421821223
linux 1 100 0xd00 95 600366.9 30.01 2017.52 378361102193 588519886253 1312913529454 1380187928 4080992984 0 1259085660796 98.1 111.1 178.5 490.9 899.9 2094.1 393418460153101 393505475132724
linux 2 100 0xd00 95 599730.9 30.0 2041.7 387259591432 589697203838 1315531350406 1321767973 2976385681 0 1263957484128 97.2 110.6 177.3 469.9 874.5 1991.0 393753863887515 393840877896864
linux 0 100 0xd00 55 600129.7 30.01 2016.71 363533343130 580024436813 1293951797442 1325470896 2968662981 0 1284594975659 97.3 110.1 176.6 486.3 899.4 2043.9 394089413878857 394176429396249
