i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
194 0 0 0 0 0 0 0 0 0 0 0 0 1081556627421
195 0 0 0 0 0 0 0 0 0 0 0 0 1081556660080
196 1 60 0 0 0 0 0 0 0 0 0 0 1081556678413
197 1 60 0 0 0 0 0 0 0 0 0 0 1081556696537
198 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556713561
199 0 0 0 0 0 0 0 0 0 0 0 0 1081556767947
200 1 60 0 0 655297 4001776 6986274 15124 0 0 0 839919068 1081556780127
201 1 60 0 0 0 0 0 0 0 0 0 0 1081556798388
202 0 0 0 0 0 0 0 0 0 0 0 0 1081556815730
203 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556835073
204 0 0 0 0 0 0 0 0 0 0 0 0 1081556851371
205 0 0 0 0 0 0 0 0 0 0 0 0 1081556869177
206 0 0 0 0 0 0 0 0 0 0 0 0 1081556898873
207 1 60 0 0 0 0 0 0 0 0 0 0 1081556917114
208 1 60 0 0 0 0 0 0 0 0 0 0 1081556934909
209 2 8300 6 8300 0 0 0 0 0 0 0 0 1081556983498
210 0 0 0 0 0 0 0 0 0 0 0 0 1081557013459
211 0 0 0 0 0 0 0 0 0 0 0 0 1081557046138
212 1 60 0 0 0 0 0 0 0 0 0 0 1081557063949
213 1 60 0 0 0 0 0 0 0 0 0 0 1081557081755
214 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557103621
215 0 0 0 0 0 0 0 0 0 0 0 0 1081557117390
216 0 0 0 0 0 0 0 0 0 0 0 0 1081557161361
217 1 60 0 0 0 0 0 0 0 0 0 0 1081557174063
218 1 60 0 0 0 0 0 0 0 0 0 0 1081557189935
219 0 0 0 0 0 0 0 0 0 0 0 0 1081557207723
220 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557226640
221 0 0 0 0 0 0 0 0 0 0 0 0 1081557243364
222 0 0 0 0 0 0 0 0 0 0 0 0 1081557261179
223 0 0 0 0 0 0 0 0 0 0 0 0 1081557287908
224 2 120 0 0 0 0 0 0 0 0 0 0 1081557306274
225 0 0 0 0 0 0 0 0 0 0 0 0 1081557324071
226 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557343026
227 0 0 0 0 0 0 0 0 0 0 0 0 1081557359161
228 0 0 0 0 0 0 0 0 0 0 0 0 1081557409299
229 2 120 0 0 0 0 0 0 0 0 0 0 1081557420286
230 0 0 0 0 0 0 0 0 0 0 0 0 1081557438198
231 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557455946
232 0 0 0 0 0 0 0 0 0 0 0 0 1081557476705
233 0 0 0 0 0 0 0 0 0 0 0 0 1081557518291
234 1 60 0 0 0 0 0 0 0 0 0 0 1081557536112
235 1 60 0 0 0 0 0 0 0 0 0 0 1081557553981
236 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557621484
237 0 0 0 0 0 0 0 0 0 0 0 0 1081557632370
238 0 0 0 0 0 0 0 0 0 0 0 0 1081557650194
239 0 0 0 0 0 0 0 0 0 0 0 0 1081557682877
